material_id,Name,Coeff_A,unscaled_Coeff_A
mp-769079,ScGaO3,-0.6732679291665562,6.207575159046917e-08
mp-754239,ScGaO3,-0.7438100958013791,6.011922949703194e-08
mp-768358,ScInO3,-0.38412288170357556,7.009533336058752e-08
mp-18954,ScMnO3,-0.6712765342307705,6.21309839199324e-08
mp-1105811,ScMnO3,-0.7426398832033954,6.015168592573545e-08
mp-1246879,ScMoN3,-0.7892852985232821,5.885795212105441e-08
mp-973123,ScPdO3,-0.6147231049033905,6.36995214233444e-08
mp-1188449,ScRhO3,-0.7225456537408661,6.070900937877819e-08
mp-1196890,ScRhO3,-0.5851121205777048,6.452079680805917e-08
mp-1186993,ScSiO3,-1.2965868879627038,4.478769010440575e-08
mp-981376,ScSnO3,-0.45489606972610375,6.813240377400592e-08
mp-1101375,ScTiO3,-0.9260870726722885,5.506368684239463e-08
mp-754092,ScTiO3,-0.8071007846792497,5.8363830747523064e-08
mp-752429,ScTlO3,-0.16352635841647611,7.621368770290496e-08
mp-7276,ScUS3,0.49239080484791486,9.440587661077936e-08
mp-756546,ScVO3,-0.817295410874479,5.808107771714685e-08
mp-972978,ScVO3,-0.8364262457691325,5.755047449182981e-08
mp-1246967,ScWN3,-0.751801513477389,5.989758355125404e-08
mp-1186999,SiAgO3,-0.7135967163489525,6.095721261033902e-08
mp-972827,SiBiO3,-0.3832458443368907,7.01196584283668e-08
mp-972839,SiBO3,-1.2977277130126268,4.475604875397097e-08
mp-972822,SiBO3,-1.277211998332767,4.532506230924764e-08
mp-1209042,SiCCl3,-0.30007100938336606,7.242655386364583e-08
mp-769171,SiGeO3,-0.6640092322368645,6.233254615694679e-08
mp-1186997,SiMoO3,-0.8463468817765758,5.7275320715649506e-08
mp-978489,SiPbO3,-0.30062437097319616,7.241120610459886e-08
mp-21723,SiPbO3,-0.13895482564719686,7.689519139106896e-08
mp-978490,SiPdO3,-0.6873510796241007,6.168514840474586e-08
mp-36053,SiPN3,-1.1090159997946927,4.999006202312131e-08
mp-1219220,SiPN3,-1.1651028398133292,4.843446560636239e-08
mp-776110,SiSnO3,-0.4537792065250983,6.816338053063754e-08
mp-978493,SiSnO3,-0.628823828818085,6.330843082904248e-08
mp-1075933,SmAgO3,-0.5295645607453281,6.606143602050606e-08
mp-7405,SmAlO3,-1.0364389504966312,5.200302259978218e-08
mp-1187025,SmAlO3,-1.029516976121684,5.2195007003449546e-08
mp-978503,SmBeO3,-1.2146972257252315,4.7058940634902425e-08
mp-1219113,SmBiS3,0.5729089619810708,9.663908776474613e-08
mp-8627,SmBO3,-1.1845513088196071,4.789505264090454e-08
mp-760477,SmBO3,-1.1682770597448524,4.834642703706803e-08
mp-1173486,SmBO3,-1.1059130519946905,5.007612382438288e-08
mp-972448,SmBS3,-0.3795157377972487,7.022311478934681e-08
mp-20016,SmCoO3,-0.6998280269584995,6.133909406189054e-08
mp-22549,SmCoO3,-0.7099557695078573,6.105819608271392e-08
mp-19257,SmCrO3,-0.7294711440166282,6.051692745985221e-08
mp-1105788,SmCrO3,-0.700055975652333,6.133277179143967e-08
mp-15932,SmCrS3,0.03490084607982169,8.171716495709445e-08
mp-770767,SmCuO3,-0.851793104664452,5.7124267013810784e-08
mp-1076706,SmCuO3,-0.8424678733593538,5.738290694429785e-08
mp-772548,SmCuO3,-0.8961999835046015,5.589262013229223e-08
mp-756452,SmDyO3,-0.16694431171679014,7.611888906734533e-08
mp-754203,SmErO3,-0.2199758773912066,7.464803220482953e-08
mp-1105437,SmFeO3,-0.6458427483021865,6.283640262852735e-08
mp-20243,SmFeO3,-0.7239946394630294,6.066882103875791e-08
mp-1099588,SmFeO3,-0.7135957638612211,6.09572390280602e-08
mp-978504,SmGaO3,-0.5347589460602649,6.591736715906735e-08
mp-1219055,SmGdS3,0.41363926490163294,9.222166346356019e-08
mp-978926,SmGeO3,-0.6817026240697004,6.18418111302217e-08
mp-755717,SmHoO3,-0.08697586714072258,7.8336853670004e-08
mp-752437,SmInO3,-0.28800669541078605,7.276116361488452e-08
mp-1101371,SmLuO3,-0.13545033567558562,7.699239016426772e-08
mp-1208832,SmLuSe3,0.8412941287161004,1.0408288391274684e-07
mp-1232277,SmMgS3,0.07832252137600904,8.292148672808342e-08
mp-1232244,SmMgS3,0.00580480523801441,8.091017178614122e-08
mp-1232201,SmMgSe3,0.4803369585346928,9.407155718528167e-08
mp-1232154,SmMgSe3,0.4242541767785326,9.251607332645192e-08
mp-1237966,SmMgSe3,0.506528985030954,9.479800607332208e-08
mp-22203,SmMnO3,-0.6377344264759586,6.306129096908312e-08
mp-1075973,SmMnO3,-0.6435722474491854,6.289937609948779e-08
mp-22495,SmNiO3,-0.6600427727656353,6.244255788409372e-08
mp-1099668,SmNiO3,-0.6472068569504614,6.279856839638625e-08
mp-981250,SmPuO3,0.01600821403798136,8.119316840643005e-08
mp-3317,SmRhO3,-0.5744736081314556,6.481586124448546e-08
mp-1207179,SmSbO3,-0.2501345264747812,7.381156706553643e-08
mp-31118,SmScO3,-0.5229895817856658,6.62437963336654e-08
mp-1188840,SmScS3,0.23207012237570268,8.718575294669963e-08
mp-978506,SmSiO3,-1.0692321740268227,5.109348622724648e-08
mp-22416,SmTiO3,-0.6813653979936589,6.18511642632446e-08
mp-1099583,SmTiO3,-0.6941994228107546,6.149520619872473e-08
mp-754787,SmTlO3,-0.027735614634835315,7.997991155123659e-08
mp-776439,SmTmO3,-0.21540326270810795,7.477485594840082e-08
mp-20702,SmVO3,-0.7239380895886569,6.067038947766288e-08
mp-1188225,SmVO3,-0.6708087724190221,6.214395752653976e-08
mp-755685,SmYO3,-0.2202095572799152,7.464155097683696e-08
mp-972442,SnBO3,-1.1916050352151473,4.769941402938614e-08
mp-772724,SnBO3,-1.1258149225878782,4.952413554029921e-08
mp-1068985,SnCCl3,-0.25397075792188417,7.370516727744018e-08
mp-1068389,SnCCl3,-0.12342919642838268,7.732580244301431e-08
mp-729742,SnCCl3,-0.2696484740401459,7.327033801966014e-08
mp-769144,SnGeO3,-0.5388631401355894,6.580353529413903e-08
mp-1101394,SnGeO3,-0.6664188601569663,6.22657139275506e-08
mp-1187065,SnGeO3,-0.6464757575541711,6.281884580193781e-08
mp-5045,SnGeS3,0.0768171710779626,8.287973508850397e-08
mp-1101720,SnPbO3,-0.027985665779269198,7.997297625832013e-08
mp-978952,SnPbO3,-0.0974527980846176,7.804627077694855e-08
mp-504543,SnPbO3,-0.11942789240775653,7.743678060107743e-08
mp-1188095,SnPbS3,0.4711326212034592,9.381627030931666e-08
mp-726037,SnPO3,-0.9316012949111752,5.491074714471913e-08
mp-4252,SnPS3,-0.18447135951443272,7.563276767520922e-08
mp-13923,SnPS3,-0.1818918033625323,7.570431294867071e-08
mp-1080140,SnPS3,-0.16477986184115423,7.617892116167753e-08
mp-1079752,SnPS3,-0.16435838447159767,7.619061104624955e-08
mp-673705,SnPSe3,0.18331979216232241,8.583363828004075e-08
mp-570370,SnPSe3,0.2191671463596876,8.682788248636759e-08
mp-5706,SnPSe3,0.22834725742386297,8.708249743476074e-08
mp-979294,SrAgO3,-0.41493206591320586,6.924082530586663e-08
mp-1068011,SrAlH3,7.929061012624367e-07,8.074919461603591e-08
mp-978862,SrAlO3,-0.8629487702617382,5.6814859077404797e-08
mp-978851,SrAsO3,-0.5366897623557492,6.586381500833685e-08
mp-1187146,SrAuO3,-0.11338061217460904,7.76045049274737e-08
mp-1187143,SrBeO3,-1.0754098826634788,5.0922144404177657e-08
mp-29164,SrBiO3,0.10594995195887691,8.36877472627237e-08
mp-28476,SrBiSe3,1.1430287076500747,1.1245164260277088e-07
mp-1189840,SrBO3,-0.968825669735665,5.387831058609279e-08
mp-978842,SrCaO3,-0.1084715183570637,7.774066108727107e-08
mp-22428,SrCeO3,-0.003040998722994459,8.066482901160578e-08
mp-1218370,SrCO3,-1.1855230560968977,4.786810074662691e-08
mp-38035,SrCO3,-0.9888060998360118,5.33241434149868e-08
mp-3822,SrCO3,-0.9258427775004918,5.507046249054583e-08
mp-33746,SrCO3,-1.0337117487389236,5.207866289758928e-08
mp-562466,SrCoO3,-0.5572182783059674,6.529444640345687e-08
mp-1273854,SrCoO3,-0.5056865952920333,6.672370327404178e-08
mp-1283849,SrCoO3,-0.5605727215412202,6.520140925115435e-08
mp-505766,SrCoO3,-0.6570965812459946,6.252427197191745e-08
mp-1272815,SrCoO3,-0.5641948616192707,6.510094739371076e-08
mp-550781,SrCoO3,-0.5647026158403321,6.508686457773084e-08
mp-752441,SrCrO3,-0.6335283919076176,6.317794743076115e-08
mp-781082,SrCrO3,-0.6156565797322742,6.367363103446773e-08
mp-20029,SrCrO3,-0.735099488511338,6.036082252462416e-08
mp-755321,SrCrO3,-0.6841513100785477,6.177389560529883e-08
mp-761337,SrCrO3,-0.6114453980742098,6.379043025324043e-08
mp-1372100,SrCrO3,-0.6097484323312301,6.383749644253304e-08
mp-1325463,SrCrO3,-0.6136763953633704,6.372855243328011e-08
mp-769855,SrCrO3,-0.6603622854429005,6.243369604100008e-08
mp-1192969,SrCuO3,-0.5984673384343324,6.415038319524196e-08
mp-29049,SrCuO3,-0.5943778050670545,6.426380843813743e-08
mp-1076711,SrCuO3,-0.7227102043038656,6.070444548703294e-08
mp-1187145,SrDyO3,0.018603948541937143,8.126516239453617e-08
mp-1187147,SrErO3,-0.06302541648109639,7.900113133680598e-08
mp-1100775,SrEuO3,0.15296526176882708,8.499174027514637e-08
mp-510624,SrFeO3,-0.6289722739112733,6.330431363051655e-08
mp-555731,SrGeO3,-0.6357064983165657,6.311753656568204e-08
mp-17464,SrGeO3,-0.5130540524507978,6.651936318369276e-08
mp-1016999,SrGeO3,-0.627909151886243,6.333379984889085e-08
mp-554869,SrGeO3,-0.5179399149261315,6.638385135673156e-08
mp-1207079,SrPdH3,7.973001975395419e-07,8.074919473790836e-08
mp-550908,SrHfO3,-0.37995141669539123,7.021103101831277e-08
mp-3378,SrHfO3,-0.3566519710329743,7.085725273757671e-08
mp-4551,SrHfO3,-0.44366742240342205,6.84438358948815e-08
mp-13108,SrHfO3,-0.4715163801317175,6.767143119463074e-08
mp-13109,SrHfO3,-0.5008678180286665,6.685735445926743e-08
mp-3721,SrHfO3,-0.500916488729743,6.685600455315451e-08
mp-4673,SrHfO3,-0.3249680634550032,7.173602168018135e-08
mp-1208643,SrHfS3,0.40699895943373576,9.203749128718847e-08
mp-971996,SrHoO3,0.10126867122401961,8.35579096121346e-08
mp-972021,SrInO3,-0.013773086899021791,8.036716920575076e-08
mp-1105160,SrIrO3,-0.42757554777676887,6.889015204497728e-08
mp-1193907,SrIrO3,-0.41661837560799597,6.919405466737301e-08
mp-1016848,SrIrO3,-0.5142313986155784,6.648670890196448e-08
mp-17097,SrIrO3,-0.42596419965587984,6.893484358691784e-08
mp-24419,SrLiH3,7.940774077565076e-07,8.074919464852268e-08
mp-1187183,SrLiO3,-0.6191647371183393,6.35763305437042e-08
mp-1187182,SrMgO3,-0.5822662276018065,6.459972906586361e-08
mp-1193101,SrMnO3,-0.5957790343462932,6.422494464682529e-08
mp-559975,SrMnO3,-0.6434245261772844,6.290347322247015e-08
mp-1017466,SrMnO3,-0.6320406648210621,6.321921028180057e-08
mp-19001,SrMnO3,-0.6310427164028454,6.324688887775949e-08
mp-1218206,SrMnO3,-0.6317000758519669,6.322865668633568e-08
mp-1542758,SrMoO3,-0.6811537897589659,6.185703332293018e-08
mp-1187247,SrMoO3,-0.6830262939902951,6.180509848631514e-08
mp-1078716,SrMoO3,-0.6835361504460025,6.179095736381124e-08
mp-18747,SrMoO3,-0.6231955109143996,6.346453502675523e-08
mp-7006,SrNbO3,-0.5731810055650328,6.485171221986494e-08
mp-10339,SrNbO3,-0.4707255150248386,6.769336623190494e-08
mp-1173150,SrNbO3,-0.4628768626843254,6.791105251006274e-08
mp-1101333,SrNdO3,0.16494104765135376,8.53238946557558e-08
mp-1291939,SrNiO3,-0.4216958472210024,6.905322846563365e-08
mp-1299294,SrNiO3,-0.47844404451844014,6.747928897565543e-08
mp-752649,SrNiO3,-0.6308926586067827,6.325105080540212e-08
mp-1101421,SrNiO3,-0.5099400353739014,6.660573199685707e-08
mp-1281591,SrNiO3,-0.43197709147639785,6.876807304025753e-08
mp-762506,SrNiO3,-0.5744241026326335,6.481723430412926e-08
mp-867195,SrOsO3,-0.6569388648729415,6.252864631400383e-08
mp-1105153,SrOsO3,-0.5097245723917041,6.66117079698828e-08
mp-20489,SrPbO3,0.02494518447501548,8.144103972854254e-08
mp-1187190,SrPdO3,-0.39702703755314417,6.973743017698478e-08
mp-20464,SrPrO3,0.017191684426407505,8.122599254654856e-08
mp-9788,SrPS3,0.11951669606015969,8.406402766119202e-08
mp-7198,SrPSe3,0.5892362006735397,9.70919318543246e-08
mp-1187202,SrPtO3,-0.19659249129776413,7.529658205371677e-08
mp-1207172,SrPuO3,0.01984909503167387,8.129969715201459e-08
mp-989623,SrReN3,-0.4567836650231527,6.808005037917383e-08
mp-1187226,SrReO3,-0.6839874829850174,6.177843943125834e-08
mp-1208626,SrRhO3,-0.49845117404200323,6.69243812827609e-08
mp-1206846,SrRhO3,-0.5889657686285545,6.44139139617915e-08
mp-1206840,SrRhO3,-0.5962624093404685,6.421153800083418e-08
mp-1017441,SrRhO3,-0.5222120933757992,6.626536036159171e-08
mp-4346,SrRuO3,-0.634345139828909,6.315529452074992e-08
mp-34212,SrRuO3,-0.5464439974571036,6.55932764440881e-08
mp-22390,SrRuO3,-0.5576761285038998,6.528174770039071e-08
mp-611033,SrRuO3,-0.3948257110857014,6.979848506194055e-08
mp-1179112,SrRuO3,-0.3069150400568361,7.223673126732375e-08
mp-1079352,SrRuO3,-0.6239807956974062,6.344275476254042e-08
mp-4525,SrRuO3,-0.6874955879136309,6.168114039542834e-08
mp-22534,SrRuO3,-0.3789205660806374,7.023962217306478e-08
mp-1187192,SrSbO3,-0.15402056410296439,7.647733563827862e-08
mp-1204655,SrSbSe3,0.9402858837493824,1.0682846949694596e-07
mp-1187191,SrScO3,-0.37172554009643477,7.043917979898548e-08
mp-3395,SrSeO3,-0.2942606969754422,7.25877057694942e-08
mp-555098,SrSeO3,-0.3162090178826418,7.197895816763663e-08
mp-1017439,SrSiO3,-1.0289894212296389,5.220963900089202e-08
mp-561547,SrSiO3,-0.8782014117923183,5.6391819474831455e-08
mp-18313,SrSiO3,-0.8775730168100466,5.640924832235444e-08
mp-1173151,SrSiO3,-0.900789551519452,5.576532617962881e-08
mp-3978,SrSiO3,-0.8317135571739129,5.768118325505462e-08
mp-12866,SrSnO3,-0.19007617868592774,7.547731522652675e-08
mp-2879,SrSnO3,-0.22396247496654098,7.45374619373445e-08
mp-546973,SrSnO3,-0.10112551991143448,7.794440600953341e-08
mp-12867,SrSnO3,-0.20285970745493387,7.512275769502751e-08
mp-1205419,SrSnS3,0.5770578513202906,9.675415927505898e-08
mp-1186755,SrTaO3,-0.6767259712086968,6.19798410737068e-08
mp-21898,SrTbO3,-0.11215826015067876,7.763840746910043e-08
mp-989586,SrTcN3,-0.7099736531334173,6.105770007146011e-08
mp-989546,SrTcN3,-0.704125907642478,6.121989020249264e-08
mp-989530,SrTcN3,-0.7282497415757234,6.055080366432121e-08
mp-989627,SrTcN3,-0.5007622505119826,6.686028242687311e-08
mp-1188414,SrTcO3,-0.5103423587574554,6.659457335761786e-08
mp-1079334,SrTcO3,-0.6642780921099103,6.232508919458304e-08
mp-12631,SrTcO3,-0.628029098424193,6.333047307197535e-08
mp-5229,SrTiO3,-0.6663318102722116,6.226812829942035e-08
mp-4651,SrTiO3,-0.7086530595759797,6.10943273909037e-08
mp-776018,SrTiO3,-0.5975730412051803,6.417518697389527e-08
mp-551830,SrTiO3,-0.702183110633797,6.127377464426525e-08
mp-1080529,SrTiS3,0.22158109980715324,8.68948346864176e-08
mp-981367,SrTlO3,0.20506611432135458,8.643678334610322e-08
mp-1186758,SrTmO3,-0.05971394350245873,7.909297668765925e-08
mp-18717,SrVO3,-0.6775359500896485,6.195737590639768e-08
mp-989513,SrWN3,-0.7454197996660525,6.007458355935571e-08
mp-989625,SrWN3,-0.755993546642955,5.978131542544909e-08
mp-1186764,SrWO3,-0.6577293344707726,6.250672224636988e-08
mp-1186756,SrYbO3,0.05468654557805053,8.226593117805264e-08
mp-1186757,SrZnO3,-0.4042371306553889,6.953745465704777e-08
mp-5076,SrZrO3,-0.4320190159788666,6.87669102433199e-08
mp-3626,SrZrO3,-0.31341012363049003,7.205658689245136e-08
mp-4387,SrZrO3,-0.3319750283301772,7.154168002269887e-08
mp-1020622,SrZrO3,-0.3257415038536777,7.171456992585974e-08
mp-1068742,SrZrO3,-0.41984425340366727,6.910458334151153e-08
mp-3323,SrZrO3,-0.35131643147757075,7.10052365821132e-08
mp-1080575,SrZrO3,-0.4296709592475878,6.883203476515624e-08
mp-557203,SrZrO3,-0.2498830349497183,7.381854230812637e-08
mp-613402,SrZrO3,-0.33817186586136927,7.136980765022154e-08
mp-558760,SrZrS3,0.443651318119592,9.305406269357426e-08
mp-5193,SrZrS3,0.4468102819491975,9.31416781272905e-08
mp-541570,SrZrSe3,0.8842137135828949,1.0527327995583611e-07
mp-9890,TaAgO3,-0.4403251790303102,6.853653467793688e-08
mp-1187189,TaAgO3,-0.4303670448020256,6.881272848593134e-08
mp-561242,TaAgS3,0.22585277671160497,8.701331177095131e-08
mp-5821,TaAgS3,0.2272086177485022,8.705091669677689e-08
mp-972222,TaBeO3,-0.9505091540502804,5.4386328262935074e-08
mp-756050,TaCuO3,-0.5703697344134895,6.492968422414304e-08
mp-3102,TaCuS3,0.1856050465477992,8.589702094756578e-08
mp-1187220,TaFeO3,-0.5165456967671105,6.642252069113572e-08
mp-1187260,TaInO3,-0.13412051645624956,7.702927336203476e-08
mp-1247469,TaMoN3,-0.4627893460230439,6.791347982821171e-08
mp-8074,TaSnO3,-0.1501544001396411,7.658456561960668e-08
mp-756933,TaTlO3,0.033026814128405135,8.16651877484026e-08
mp-861873,TaTlO3,0.029741340905729885,8.157406351371844e-08
mp-676262,TaTlO3,0.09667340437181338,8.343045759938139e-08
mp-10795,TaTlS3,0.6486683135327382,9.874031107792609e-08
mp-12027,TaTlSe3,0.9539953944790085,1.0720870959889212e-07
mp-1246615,TaWN3,-0.3894987105989287,6.994623207115952e-08
mp-4434,TbAlO3,-1.0968139730135533,5.032849130763136e-08
mp-1187310,TbBeO3,-1.262299870085144,4.573865760647858e-08
mp-1217607,TbBO3,-1.2216883732595818,4.686503767923841e-08
mp-863748,TbBS3,-0.4743626090510702,6.759248961926744e-08
mp-755605,TbCO3,-1.2116882173450136,4.7142396979611974e-08
mp-19802,TbCoO3,-0.7722787613065094,5.932963689322375e-08
mp-756124,TbCrO3,-0.7802739734059401,5.910788570722416e-08
mp-1208345,TbCrSe3,0.391261545808959,9.160100628935971e-08
mp-1187321,TbCuO3,-0.8965244596078321,5.588362062610964e-08
mp-1187342,TbErO3,-0.24695071862981877,7.389987156038097e-08
mp-756048,TbErO3,-0.2993579721226354,7.244633030687992e-08
mp-19853,TbFeO3,-0.7948363157306773,5.8703991896618125e-08
mp-1101339,TbGaO3,-0.6739183971026961,6.205771053858714e-08
mp-756290,TbGaO3,-0.6846613946533466,6.175974815579843e-08
mp-756224,TbGdO3,-0.1870922324888511,7.556007645911591e-08
mp-981132,TbGeO3,-0.6636621204398665,6.234217347535954e-08
mp-755740,TbHoO3,-0.17142909224881464,7.599450144766041e-08
mp-769263,TbInO3,-0.3715809864397528,7.044318906658354e-08
mp-754145,TbLuO3,-0.2195215489282134,7.466063323082474e-08
mp-1187347,TbMgO3,-0.784402515485894,5.8993378538271854e-08
mp-1232232,TbMgS3,-0.0034232316746454217,8.065422759049241e-08
mp-1232160,TbMgS3,-0.10109259852272601,7.794531910063094e-08
mp-1232315,TbMgSe3,0.3285021416963616,8.986034298718328e-08
mp-1237963,TbMgSe3,0.40163209707104386,9.188863868900558e-08
mp-1232347,TbMgSe3,0.3790643967579328,9.126271229112152e-08
mp-22055,TbMnO3,-0.7111522859181889,6.102501010468615e-08
mp-1188379,TbMnO3,-0.5597535373651539,6.522412973190405e-08
mp-755865,TbNiO3,-0.7315831622567117,6.045834958302206e-08
mp-1187352,TbNiO3,-0.7177143839276283,6.084300705109081e-08
mp-770347,TbNiO3,-0.7650103683006364,5.953122938999794e-08
mp-1187359,TbOsO3,-0.6787403835319594,6.192397034554846e-08
mp-5692,TbRhO3,-0.649717964459569,6.272892158009268e-08
mp-31119,TbScO3,-0.5953177640026581,6.423773820933438e-08
mp-1188262,TbScS3,0.09424035542778597,8.336297577623231e-08
mp-1187364,TbSiO3,-1.1286818702264299,4.944461932094928e-08
mp-756118,TbSmO3,-0.1858210650968175,7.559533291926754e-08
mp-768409,TbTiO3,-0.751514130123951,5.990555427156376e-08
mp-756762,TbTmO3,-0.29806890206506864,7.248208330636849e-08
mp-1187389,TbVO3,-0.764373542690663,5.9548892065175325e-08
mp-554811,TbVO3,-0.7579538110411619,5.972694651693619e-08
mp-687205,TcPbO3,-0.15987415728544363,7.631498331861141e-08
mp-1187400,TcSnO3,-0.5056078035791103,6.67258886014065e-08
mp-1187421,ThBeO3,-0.8822373076456955,5.627988189507407e-08
mp-1187416,ThBO3,-0.8516057918810702,5.712946222706483e-08
mp-1189441,ThCrS3,0.41718007214338115,9.231986951431769e-08
mp-1188731,ThCrSe3,0.7754514604726808,1.0225670474566814e-07
mp-1187487,ThCuO3,-0.45477778097227883,6.813568457145381e-08
mp-11778,ThMnSe3,0.7760342457539338,1.0227286858543797e-07
mp-1187460,ThMoO3,-0.29534804637626166,7.255754759279682e-08
mp-1187442,ThPdO3,-0.062404410484788286,7.901835524712651e-08
mp-1187556,ThReO3,-0.32965591455523224,7.160600179723925e-08
mp-1187425,ThSiO3,-0.6736516538953907,6.206510879417332e-08
mp-1079374,ThTaN3,-0.3469406118133236,7.112660211791134e-08
mp-1105961,ThTaN3,-0.29727082480862066,7.250421837619975e-08
mp-1187536,ThTaN3,-0.2922109165519231,7.264455744951236e-08
mp-10732,ThTaN3,-0.42601532114252905,6.893342570704754e-08
mp-1187448,ThWO3,-0.3262311090409469,7.170099048236303e-08
mp-1248327,TiAlO3,-1.1362943265696543,4.923348405630754e-08
mp-1341716,TiAlO3,-1.125150405710997,4.9542566246543474e-08
mp-1475723,TiAlO3,-1.2087217011669367,4.7224674781950995e-08
mp-774520,TiAlO3,-1.2744245098912472,4.540237468822896e-08
mp-1405134,TiAlO3,-1.1828727314227052,4.794160882026863e-08
mp-1187465,TiBeO3,-1.4670143730432272,4.0060799000888335e-08
mp-9716,TiBO3,-1.503156919991099,3.9058367476738134e-08
mp-20940,TiCdO3,-0.45468144553288425,6.813835648280198e-08
mp-22345,TiCdO3,-0.28171322045028546,7.293571627455055e-08
mp-1016846,TiCdO3,-0.48567419834043335,6.727875706167399e-08
mp-14550,TiCdO3,-0.45774310688264563,6.8053439781782e-08
mp-5052,TiCdO3,-0.4505036833277529,6.825422879641803e-08
mp-13641,TiCdO3,-0.5152264253286489,6.645911134095164e-08
mp-1179551,TiCdO3,-0.4234539050546857,6.900446785680591e-08
mp-1179263,TiCdO3,-0.3987144511575167,6.969062892100959e-08
mp-1179381,TiCoO3,-0.8826218776720509,5.626921565403085e-08
mp-19424,TiCoO3,-1.0035026217889111,5.291652806562584e-08
mp-756083,TiCrO3,-0.8878168510173481,5.612513048327748e-08
mp-755606,TiCrO3,-0.9257628652839003,5.5072678895637355e-08
mp-1187469,TiCuO3,-1.0887052498497098,5.055339077948561e-08
mp-1147748,TiCuO3,-1.0899518420324483,5.051881592499241e-08
mp-19270,TiFeO3,-1.0268713341108366,5.2268385201093294e-08
mp-1277107,TiFeO3,-0.9252209597590308,5.5087708915022094e-08
mp-19417,TiFeO3,-1.0475258428599403,5.1695522123242144e-08
mp-19074,TiFeO3,-1.0067696293388053,5.28259159855648e-08
mp-1179354,TiFeO3,-0.9999486639596853,5.3015098854470763e-08
mp-20073,TiFeO3,-0.9533978946241461,5.4306207605680034e-08
mp-694948,TiFeO3,-0.8854492485916268,5.6190797114675114e-08
mp-780260,TiGeO3,-1.0015921624261495,5.296951560669765e-08
mp-1105715,TiGeS3,-0.2047847242166796,7.506936639725109e-08
mp-556925,TiMnO3,-0.8563484285389507,5.6997922839419934e-08
mp-743867,TiMnO3,-0.9335041907875876,5.4857969380704815e-08
mp-697089,TiMnO3,-0.9738127706612829,5.3739990860336645e-08
mp-2234285,TiMnO3,-0.9296594684617787,5.496460466754704e-08
mp-19376,TiMnO3,-0.9369390130948574,5.476270287484324e-08
mp-19082,TiMnO3,-0.9614625810787203,5.408252951387006e-08
mp-1246065,TiMoN3,-0.8925874646944578,5.5992815139082884e-08
mp-1216784,TiMoS3,-0.1617794938872663,7.626213785986333e-08
mp-675030,TiNiO3,-0.7508355590474594,5.992437477802759e-08
mp-531689,TiNiO3,-0.8361230739438952,5.755888311326123e-08
mp-690546,TiNiO3,-0.8229238554833529,5.7924970005202636e-08
mp-850194,TiNiO3,-0.9705497297457413,5.383049292382012e-08
mp-18732,TiNiO3,-0.9759226172388082,5.368147321564818e-08
mp-698587,TiNiO3,-0.8262362843197195,5.783309814315962e-08
mp-20459,TiPbO3,-0.42222193198509217,6.903863724292155e-08
mp-19845,TiPbO3,-0.4019575820008754,6.960067907328536e-08
mp-1106215,TiPbO3,-0.37568626678685746,7.032932707336686e-08
mp-989613,TiPN3,-1.2307818249005749,4.6612826273068996e-08
mp-989624,TiPN3,-1.2756606479703407,4.536808978350232e-08
mp-996940,TiReN3,-1.01637392843746,5.255953597095916e-08
mp-1018639,TiSnO3,-0.6067750575195134,6.391996447248894e-08
mp-754246,TiSnO3,-0.5892373355727756,6.440638191746167e-08
mp-755657,TiVO3,-1.0229111758791873,5.2378222160224976e-08
mp-1216763,TiVO3,-0.9999115371981446,5.301612858367639e-08
mp-753428,TiVO3,-0.931835315866195,5.4904256457082704e-08
mp-1246544,TiWN3,-0.8102874444591635,5.827544715284351e-08
mp-1016927,TiZnO3,-0.8347594374877758,5.759670424891794e-08
mp-635713,TiZnO3,-0.8729784546104895,5.653668079121581e-08
mp-1343137,TiZnO3,-0.8259642894026484,5.7840642057529406e-08
mp-14142,TiZnO3,-0.8728402002932398,5.654051534350015e-08
mp-1078470,TiZnO3,-0.8524625976249638,5.7105698293410934e-08
mp-998154,TlAgBr3,1.3144914723356322,1.1720724770128962e-07
mp-998608,TlAgBr3,1.2313781908455042,1.1490205948194693e-07
mp-998748,TlAgCl3,0.9107867771293741,1.0601029709606856e-07
mp-1400626,TlAgF3,0.5271460577149867,9.536983084328028e-08
mp-1187494,TlBO3,-0.871983742382568,5.6564269629826554e-08
mp-29798,TlBrO3,0.13647279982075133,8.453431363635847e-08
mp-1179184,TlBrO3,-0.09426505657403084,7.813468437396658e-08
mp-28809,TlBS3,-0.08549692562431233,7.837787284888374e-08
mp-29959,TlBSe3,0.32913766248090326,8.987796947237802e-08
mp-28219,TlCdBr3,1.4665455263977236,1.2142454255288156e-07
mp-28218,TlCdCl3,1.1949266881942435,1.1389105891762671e-07
mp-1412222,TlCdF3,0.8250121635271341,1.0363129550631615e-07
mp-998623,TlCdF3,0.8130027090508491,1.0329820731050531e-07
mp-998759,TlCdF3,0.7607825406641666,1.0184985495551654e-07
mp-27252,TlCdI3,1.6246753542668486,1.2581035201431993e-07
mp-1207995,TlCdN3,0.131954196925534,8.440898793660036e-08
mp-29738,TlClO3,0.05044485659351494,8.21482858233998e-08
mp-567430,TlCoCl3,0.8780019544166038,1.051009937243843e-07
mp-569753,TlCoCl3,0.860177786865691,1.0460663156804428e-07
mp-567620,TlCoCl3,0.8773901005166636,1.0508402365201062e-07
