material_id,Name,A_site,B_site,X_site,Spacegroup,Ehull,Energy,density_MP
mp-10732,ThTaN3,Th,Ta,N,Pm-3m,0.231308497500001,-50.43573606,11.2529156512113
mp-1187448,ThWO3,Th,W,O,Pm-3m,1.1386145865,-39.17919714,10.8948156121244
mp-1248327,TiAlO3,Ti,Al,O,Cmcm,0.237403721833337,-40.056451845,3.88651000886647
mp-1341716,TiAlO3,Ti,Al,O,P6_3cm,0.261295706833337,-39.9424489333334,3.89678197906472
mp-1475723,TiAlO3,Ti,Al,O,Pm-3m,0.995916567500005,-36.26934206,3.5446998346849
mp-774520,TiAlO3,Ti,Al,O,R-3,0.066047369500005,-40.918201625,4.17029702193429
mp-1405134,TiAlO3,Ti,Al,O,P6_3/mmc,0.257922314500004,-39.959315895,3.86209713977263
mp-1187465,TiBeO3,Ti,Be,O,Pm-3m,1.029820195,-35.97378402,4.47459495579432
mp-9716,TiBO3,Ti,B,O,R-3c,0.0729435255333328,-42.350941295,3.70193787766155
mp-20940,TiCdO3,Ti,Cd,O,Pmc2_1,0.0395681674999997,-34.7957477725,6.02935204591869
mp-22345,TiCdO3,Ti,Cd,O,Pm-3m,2.008286217,-24.93649773,5.03544660372793
mp-1016846,TiCdO3,Ti,Cd,O,Pm-3m,0.198236043000001,-34.00530817,5.88914762791887
mp-14550,TiCdO3,Ti,Cd,O,Pnma,0.0425426290000006,-34.782371335,6.08392663336918
mp-5052,TiCdO3,Ti,Cd,O,Pna2_1,0.0387445740000008,-34.800039515,6.01330622818518
mp-13641,TiCdO3,Ti,Cd,O,R-3,0,-34.992636475,5.63365361885891
mp-1179551,TiCdO3,Ti,Cd,O,P-1,0.165933056,-34.141087875,3.54003008802112
mp-1179263,TiCdO3,Ti,Cd,O,Pmc2_1,0.2200661435,-33.886939095,5.39661296773158
mp-1179381,TiCoO3,Ti,Co,O,P-1,0.129342192500003,-38.4907027,3.04596457252891
mp-19424,TiCoO3,Ti,Co,O,R-3,0.00315470800000206,-39.129075,4.864779403286
mp-756083,TiCrO3,Ti,Cr,O,P1,0.11987618733334,-43.9179609033334,4.52830930842562
mp-755606,TiCrO3,Ti,Cr,O,Pnma,0.115041256666673,-43.69195928,4.79090551438109
mp-1187469,TiCuO3,Ti,Cu,O,Pm-3m,0.541966302000001,-34.46260716,4.63579531173148
mp-1147748,TiCuO3,Ti,Cu,O,P4/mmm,0.249396300000003,-35.89532812,4.34912748746663
mp-19270,TiFeO3,Ti,Fe,O,R3c,0.0317737499999993,-40.280074915,4.62264311688446
mp-1277107,TiFeO3,Ti,Fe,O,P-1,0,-40.540960205,4.59779523140805
mp-19417,TiFeO3,Ti,Fe,O,R-3,0.0120412149999982,-40.393234835,4.62169825575539
mp-19074,TiFeO3,Ti,Fe,O,Cmcm,0.123118426,-39.84010239,4.95843362164726
mp-1179354,TiFeO3,Ti,Fe,O,P-1,0.0752487789999989,-40.06705872,3.1103306662498
mp-20073,TiFeO3,Ti,Fe,O,Pnma,0.0718263530000005,-41.7395745425,4.93608455457464
mp-694948,TiFeO3,Ti,Fe,O,P1,0.28066725625,-40.15176476375,4.64315968261789
mp-780260,TiGeO3,Ti,Ge,O,R-3,0.0410488381666667,-38.71049594,3.93301984755095
mp-1105715,TiGeS3,Ti,Ge,S,Pnma,0,-29.324241065,3.35785553236885
mp-556925,TiMnO3,Ti,Mn,O,Pnma,0.0599898020000005,-43.60749769,4.76866521865915
mp-743867,TiMnO3,Ti,Mn,O,P-1,0.200412394999999,-41.931870775,4.42963477405686
mp-697089,TiMnO3,Ti,Mn,O,P-1,0.863277614000001,-42.302978885,5.06263303624455
mp-2234285,TiMnO3,Ti,Mn,O,C2/m,0.199470642,-41.948319275,4.39947572343844
mp-19376,TiMnO3,Ti,Mn,O,R3c,0.0363191124999993,-42.74082586,4.47770225666327
mp-19082,TiMnO3,Ti,Mn,O,R-3,0,-42.90860981,4.44341920274457
mp-1246065,TiMoN3,Ti,Mo,N,P-1,0.113010589733335,-47.010314705,4.52507935491094
mp-1216784,TiMoS3,Ti,Mo,S,P2_1/m,0.0400710959999993,-36.47936698,4.68045271651245
mp-675030,TiNiO3,Ti,Ni,O,P1,0.0203190304999996,-38.73667118125,5.0487521696965
mp-531689,TiNiO3,Ti,Ni,O,P1,0.0159401091666656,-38.7348215966666,5.02549612937114
mp-690546,TiNiO3,Ti,Ni,O,P1,0.0184076983333323,-36.5854809733333,4.95335198437506
mp-850194,TiNiO3,Ti,Ni,O,R3c,0.0139521449999993,-38.81137634,5.046275005869
mp-18732,TiNiO3,Ti,Ni,O,R-3,0,-36.669434145,4.94762590292603
mp-698587,TiNiO3,Ti,Ni,O,P1,0.0200128139999993,-36.575576614,4.96662605110575
mp-20459,TiPbO3,Ti,Pb,O,P4mm,0,-38.03602334,7.32013758040395
mp-19845,TiPbO3,Ti,Pb,O,Pm-3m,0.0412217460000015,-37.83684644,8.04778217495105
mp-1106215,TiPbO3,Ti,Pb,O,I4/m,0.00310551100000112,-38.0289656325,6.53186669945876
mp-989613,TiPN3,Ti,P,N,Amm2,0.030168741333334,-42.26798267,3.08710694034338
mp-989624,TiPN3,Ti,P,N,C2/c,0.016177566833333,-42.339446225,4.00193864069689
mp-996940,TiReN3,Ti,Re,N,R3c,0.0814096536666664,-47.916107375,8.58644515289253
mp-1018639,TiSnO3,Ti,Sn,O,Pm-3m,0.158022688999999,-37.67152995,5.77824737271099
mp-754246,TiSnO3,Ti,Sn,O,R-3,0,-38.46002574,4.57223308156418
mp-755657,TiVO3,Ti,V,O,R-3,0,-44.660279895,4.71939240229558
mp-1216763,TiVO3,Ti,V,O,R3c,0.0194346620000161,-42.88236563,4.48107067411998
mp-753428,TiVO3,Ti,V,O,P1,0.0591484255000161,-44.7647057925,4.73666452233554
mp-1246544,TiWN3,Ti,W,N,P-1,0.300235536500001,-48.6870000375,5.47933184011319
mp-1016927,TiZnO3,Ti,Zn,O,Pm-3m,0.536670181166668,-33.3565451,4.71816514827466
mp-635713,TiZnO3,Ti,Zn,O,P-1,0.0953439101666689,-35.544300125,3.6488723882463
mp-1343137,TiZnO3,Ti,Zn,O,Pnma,0.103737136166668,-35.5231579325,5.20504638355926
mp-14142,TiZnO3,Ti,Zn,O,R-3,0.028187833166669,-35.89767339,5.00740995842762
mp-1078470,TiZnO3,Ti,Zn,O,R3c,0.0549266201666683,-35.763169545,5.02988540821869
mp-998154,TlAgBr3,Tl,Ag,Br,Cm,0.0434630777500007,-12.56400237,5.79535386208059
mp-998608,TlAgBr3,Tl,Ag,Br,R3c,0.0366184177500006,-12.61704791,5.79888275517461
mp-998748,TlAgCl3,Tl,Ag,Cl,R3c,0.0164399260000017,-13.962870775,5.15215040052568
mp-1400626,TlAgF3,Tl,Ag,F,R3m,0.0148931529999965,-18.10454345,7.06156266543868
mp-1187494,TlBO3,Tl,B,O,Pm-3m,1.11008528116667,-26.0138085,9.89435640533714
mp-29798,TlBrO3,Tl,Br,O,R3m,0.0072877472499977,-19.97141778,5.62923640467961
mp-1179184,TlBrO3,Tl,Br,O,Cm,0.489371731249998,-17.83289504,5.63935819500725
mp-28809,TlBS3,Tl,B,S,P2_1/c,0.00687656824999561,-23.306699705,4.50213402991322
mp-29959,TlBSe3,Tl,B,Se,Cc,0.00105152128889063,-20.673557945,5.7524701939024
mp-28219,TlCdBr3,Tl,Cd,Br,Pnma,0.000583598499998672,-12.606534185,5.75778993391813
mp-28218,TlCdCl3,Tl,Cd,Cl,Pnma,0,-14.2052917325,4.9889421591735
mp-1412222,TlCdF3,Tl,Cd,F,R3m,0.00890207625000361,-19.08681588,6.82721028288531
mp-998623,TlCdF3,Tl,Cd,F,Cm,0.00879731225000313,-19.08417149,6.83445995118414
mp-998759,TlCdF3,Tl,Cd,F,Pbam,0,-19.12954148875,6.9447599756731
mp-27252,TlCdI3,Tl,Cd,I,Pnma,0.0166159608333332,-10.89698101,5.95583892900885
mp-1207995,TlCdN3,Tl,Cd,N,Pm-3m,1.89190767433333,-17.75666947,6.66030453066894
mp-29738,TlClO3,Tl,Cl,O,R3m,0.0619930265555553,-20.56721698,5.07211552015259
mp-567430,TlCoCl3,Tl,Co,Cl,P6_3cm,0.125247484666667,-18.7241332216667,4.88632227836637
mp-569753,TlCoCl3,Tl,Co,Cl,P6_3/mmc,0.0101247253333332,-18.71951121,4.94487966168549
mp-567620,TlCoCl3,Tl,Co,Cl,Pbca,0.00771441333333378,-18.72950153125,4.87631915257011
mp-2353285,TlCoCl3,Tl,Co,Cl,C2/m,0.00427613233333357,-18.811541305,4.82954617120691
mp-998160,TlCoF3,Tl,Co,F,Pm-3m,0.1964791135,-23.04415682,7.17760133009064
mp-755788,TlCoO3,Tl,Co,O,R-3,0.0645916885000055,-28.23069853,8.6040084883877
mp-756464,TlCoO3,Tl,Co,O,Pnma,0.087782118000006,-27.9541131375,9.58397895616488
mp-770614,TlCoO3,Tl,Co,O,P-1,0.0990235645000066,-25.90482393,9.05568370652543
mp-1105306,TlCrO3,Tl,Cr,O,Pnma,0.0398642965000002,-31.1715579225,8.64450900710048
mp-1105457,TlCuCl3,Tl,Cu,Cl,P2_1/c,0,-15.531319365,4.64408021021002
mp-998147,TlCuCl3,Tl,Cu,Cl,Pm-3m,0.0174086975000005,-15.45644315,5.39201525457814
mp-554973,TlCuF3,Tl,Cu,F,Pm-3m,0.000183976999999835,-20.28106003,7.46885515050619
mp-1187483,TlCuO3,Tl,Cu,O,Pm-3m,0.310128812125001,-22.51881587,9.24400481093488
mp-504821,TlFeBr3,Tl,Fe,Br,Pnma,0.0530759978333331,-18.68119222,5.74568687817314
mp-568553,TlFeBr3,Tl,Fe,Br,P6_3cm,0.126277559333333,-18.0758482616666,5.90738790561162
mp-998159,TlFeF3,Tl,Fe,F,Pm-3m,0.2713424985,-24.61856253,6.88620096919547
mp-23415,TlFeI3,Tl,Fe,I,Pnma,0.147246787999998,-16.170010955,6.70106249381416
mp-505819,TlFeO3,Tl,Fe,O,Pnma,0.0472809700000001,-30.12454868,8.99360043671556
mp-1187481,TlGaO3,Tl,Ga,O,Pm-3m,0.430104891,-24.44950903,8.95551258195724
mp-756909,TlGaO3,Tl,Ga,O,Pnma,0.0695921200000003,-26.2578671975,9.23239754095711
mp-998746,TlGeBr3,Tl,Ge,Br,Pnma,0,-15.4419327275,5.32808696813568
mp-998153,TlGeBr3,Tl,Ge,Br,Cm,0.0279997380000006,-15.28484534,5.00079202114199
mp-998744,TlGeCl3,Tl,Ge,Cl,Cm,0,-16.94667746,4.21495936060824
mp-998712,TlGeF3,Tl,Ge,F,P1,0.0279878789999994,-22.72592366,5.23398715609044
mp-998711,TlGeF3,Tl,Ge,F,P2_1/m,0,-22.868230395,5.22537503300813
mp-29288,TlGeI3,Tl,Ge,I,Pnma,0.0165256419999986,-13.8705001175,5.68639047649285
mp-1187533,TlGeO3,Tl,Ge,O,Pm-3m,0.324786508166669,-26.6033223,9.36432214419292
mp-998732,TlInCl3,Tl,In,Cl,Cm,0.0646634925000007,-15.40331233,4.448469008598
mp-546200,TlIO3,Tl,I,O,Pm-3m,0.243994853999999,-20.29206768,8.20637259337213
mp-22981,TlIO3,Tl,I,O,R3m,0,-21.50212627,6.53371347905595
mp-1205652,TlNiCl3,Tl,Ni,Cl,P6_3/mmc,0.00197569599999836,-17.459102695,4.92066761191782
mp-998761,TlNiF3,Tl,Ni,F,Pm-3m,0.0108620420000003,-20.60713068,7.47372186242587
mp-1178989,TlNiO3,Tl,Ni,O,P2_1/c,0.075392727375001,-23.0269279675,9.23894453812616
mp-998781,TlNiO3,Tl,Ni,O,Pm,0.304601781875,-21.88060375,8.95741383182954
mp-1403003,TlNiO3,Tl,Ni,O,Amm2,0.365870813875,-21.75743579,9.48948090141694
mp-998845,TlNiO3,Tl,Ni,O,R3c,0.102345992875001,-22.09690119,9.45043596768886
mp-1097917,TlNiO3,Tl,Ni,O,Cm,0.365938421875001,-21.08161264,9.48946638527499
mp-18001,TlNiO3,Tl,Ni,O,Pnma,0.0740594913750012,-26.3066304075,9.40356021497222
mp-676598,TlPbCl3,Tl,Pb,Cl,Fmm2,0.0347458792500004,-16.9883551425,5.96613673786369
mp-27552,TlPbI3,Tl,Pb,I,Cmcm,0.0108972694999987,-13.957394695,6.04028817158173
mp-998786,TlPdF3,Tl,Pd,F,Pm-3m,0,-20.35849618,7.41389950222953
mp-27144,TlPO3,Tl,P,O,P-42_1c,0,-31.84669718125,5.44559611608706
mp-556932,TlPO3,Tl,P,O,Pbcn,0.0124475697499991,-31.7849852045833,5.55550940592687
mp-8249,TlPS3,Tl,P,S,Immm,0,-21.801072625,4.02379904422749
mp-557787,TlSbO3,Tl,Sb,O,P-31c,0,-27.8366967525,6.50826418517348
mp-1179620,TlSbO3,Tl,Sb,O,P-1,0.758883665999997,-24.66414132,4.77448017170934
mp-561465,TlSbO3,Tl,Sb,O,P6_322,0.134767325499997,-27.16534411,6.05132687809571
mp-30058,TlSbO3,Tl,Sb,O,R-3,0.0002216769999972,-27.83770881,6.33142946690279
mp-1187529,TlSiO3,Tl,Si,O,Pm-3m,0.534037567625011,-29.87476314,9.15873945706996
mp-676130,TlSnF3,Tl,Sn,F,Cc,0,-22.45293464875,6.18378273424637
mp-1205533,TlSnI3,Tl,Sn,I,Cmcm,0,-13.835385915,5.55012984833852
mp-1187623,TlTcO3,Tl,Tc,O,Pm-3m,0.0359791222916668,-33.01671823,9.15436164978424
mp-1206817,TlVCl3,Tl,V,Cl,P6_3/mmc,0.000823192000001249,-22.456528435,4.47278933379616
mp-22330,TlVO3,Tl,V,O,Pbcm,0.00631427064285628,-35.995159405,5.71085377417159
mp-1187621,TlWO3,Tl,W,O,Pm-3m,0.157751964000012,-31.8993084,10.6873363578606
mp-998745,TlZnF3,Tl,Zn,F,Pm-3m,0,-19.82335932,7.32442195188865
mp-1101265,TmAlO3,Tm,Al,O,P6_3/mmc,0.0763009676999857,-39.603047725,6.93346123242664
mp-756281,TmAlO3,Tm,Al,O,Pnma,0.019079384199987,-39.8890819975,7.90936519084772
mp-972395,TmBeO3,Tm,Be,O,Pm-3m,0.401290819374999,-35.41909218,8.48134693641567
mp-754323,TmBiO3,Tm,Bi,O,R3c,0.0300203402500028,-35.330544415,9.10093328205474
mp-755216,TmBiO3,Tm,Bi,O,R-3,0.0538467692500033,-35.212610875,9.17408181200498
mp-760484,TmBO3,Tm,B,O,Ama2,0.0300250476000006,-41.3824044,6.50036702132245
mp-17620,TmBO3,Tm,B,O,P6_3/mcm,0.318168113600001,-39.9419899266667,7.00139014783077
mp-561954,TmCoO3,Tm,Co,O,Pnma,0.0201886942500105,-38.0377949575,8.93235492451695
mp-777295,TmCrO3,Tm,Cr,O,Pnma,0,-43.1117676175,8.20980216167568
mp-1187577,TmCrO3,Tm,Cr,O,Pm-3m,0.398950168499999,-39.0535083,7.92582023068726
mp-558400,TmFeO3,Tm,Fe,O,P6_3cm,0.00974875658333296,-40.0152639133334,7.35368867836399
mp-20651,TmFeO3,Tm,Fe,O,Pnma,0.0243056352500002,-39.93395831,8.26816241413642
mp-754578,TmGaO3,Tm,Ga,O,Pnma,0.0508753261000017,-36.08484763,8.58139177993903
mp-1101269,TmGaO3,Tm,Ga,O,P6_3/mmc,0.0282885756000022,-36.19537413,7.69151597450084
mp-768469,TmGaO3,Tm,Ga,O,P6_3cm,0.0064111949333352,-36.305008275,7.77329406524092
mp-1187655,TmGeO3,Tm,Ge,O,Pm-3m,0.751230910625006,-33.41668752,8.18726822304727
mp-1101263,TmInO3,Tm,In,O,Pnma,0.0863472772499998,-34.799281055,8.41101632461879
mp-1232191,TmMgS3,Tm,Mg,S,C2/m,0.326130793599997,-24.7173454675,3.78045263357105
mp-1232251,TmMgS3,Tm,Mg,S,R-3,0.236202536766664,-25.2345836266666,4.24364014348254
mp-1238772,TmMgS3,Tm,Mg,S,C2/m,0.361825811099997,-24.561224285,3.83502697321502
mp-1232151,TmMgSe3,Tm,Mg,Se,C2/m,0.32732087375,-22.3392880825,5.23923553452993
mp-1232198,TmMgSe3,Tm,Mg,Se,R-3,0.208420617749999,-22.72343237,5.48038834868219
mp-554270,TmMnO3,Tm,Mn,O,Pnma,0.0410788485000015,-41.8905279525,8.05665936026093
mp-554211,TmMnO3,Tm,Mn,O,P6_3cm,0,-42.06166269,7.31308676088746
mp-1106304,TmNiO3,Tm,Ni,O,P2_1/c,0.00625879962499987,-32.9652675575,8.65492708558866
mp-19002,TmNiO3,Tm,Ni,O,Pnma,0.00676577262500011,-32.9769566825,8.58450335754512
mp-1207705,TmRhO3,Tm,Rh,O,Pnma,0,-37.65152643,9.26034582441789
mp-1187557,TmScO3,Tm,Sc,O,Pm-3m,0.628655032125,-40.59869926,6.78638695136211
mp-1207696,TmScO3,Tm,Sc,O,Pnma,0.0493298766250003,-43.4953887,7.09033565373942
mp-768396,TmSeO3,Tm,Se,O,P2_1/c,0.0217200936328101,-33.4502756825,6.37280420604431
mp-755525,TmTiO3,Tm,Ti,O,Pnma,0.061155320249993,-43.4128369575,7.6650577489251
mp-1101279,TmTlO3,Tm,Tl,O,Pnma,0.0884914422500014,-32.1654400025,9.82933298566858
mp-755258,TmVO3,Tm,V,O,Pnma,0,-43.22783984,8.0263826786938
mp-972367,UAlO3,U,Al,O,Pm-3m,0.173777164850613,-43.92428398,9.72648517240666
mp-1187752,UBeO3,U,Be,O,Pm-3m,0.439026145000016,-43.0409591,10.6806360887479
mp-1187784,UBO3,U,B,O,Pm-3m,0.973498744979183,-41.78133815,10.672856291006
mp-1105902,UCoS3,U,Co,S,Pnma,0.0789393538229248,-35.6495345,7.68968963650554
mp-1188226,UCoSe3,U,Co,Se,Pnma,0.0557209984166622,-32.345338785,8.90445738235015
mp-22063,UCrS3,U,Cr,S,Pnma,0.0169002337083413,-38.6992270675,6.70447484268764
mp-1106185,UCrSe3,U,Cr,Se,Pnma,0.0180889327916649,-35.5005452375,7.95060632159981
mp-22667,UFeS3,U,Fe,S,Cmcm,0.109560473625002,-36.79277596,7.7567050885976
mp-1079562,UFeSe3,U,Fe,Se,Cmcm,0.105444254499998,-33.6429122,8.25384851396662
mp-1187781,UIrO3,U,Ir,O,Pm-3m,1.34720134000001,-40.5285146,12.3220824095716
mp-19912,UMnSe3,U,Mn,Se,Cmcm,0.0593061915999984,-34.269929585,8.9742367916708
mp-1189264,UNiS3,U,Ni,S,Pnma,0.0214443085416551,-34.3552156525,7.46336470302647
mp-1188256,UNiSe3,U,Ni,Se,Pnma,0.034535965083327,-31.409409895,8.67652585730998
mp-1187714,UPdO3,U,Pd,O,Pm-3m,0.441087706000005,-41.48997221,8.73191326142197
mp-21103,UPdSe3,U,Pd,Se,Pnma,0,-31.00412719,8.74506092051283
mp-1187779,UReO3,U,Re,O,Pm-3m,1.06166620355556,-45.68532078,12.4263560954799
mp-21217,URhS3,U,Rh,S,Pnma,0.0481831524545475,-36.133958025,7.94738110499603
mp-1105660,URuS3,U,Ru,S,Pnma,0,-37.9540440125,8.09336488857339
mp-1187767,USiO3,U,Si,O,Pm-3m,0.777176879000002,-41.67297951,9.53891419723566
mp-1187783,UTcO3,U,Tc,O,Pm-3m,0.890373959916664,-44.44507068,10.2132988188929
mp-1187736,UTiO3,U,Ti,O,Pm-3m,0.307579282000004,-47.4273929,9.18617568224016
mp-865322,UTlO3,U,Tl,O,Pm-3m,0,-41.09389461,9.84083630315719
mp-1188711,UVS3,U,V,S,Pnma,0.0338605118409099,-38.813502665,6.71194543213608
mp-1188372,UVSe3,U,V,Se,Pnma,0.00491690968751346,-35.1391762925,8.18606863542827
mp-559736,VAgO3,V,Ag,O,Cm,0.00240270449999969,-35.03726215,5.22494132360751
mp-1100926,VAgO3,V,Ag,O,P-1,0.0663967909999998,-31.38631768375,4.50626689979349
mp-624691,VAgO3,V,Ag,O,C2/c,0.0114442629999996,-31.66257391,4.67994520738164
mp-1178815,VAgO3,V,Ag,O,C2/c,0,-31.7187524325,4.3996660927911
mp-756282,VBiO3,V,Bi,O,Pnma,0.0103641481250003,-36.367428425,8.39700782945138
mp-1187744,VBiO3,V,Bi,O,Pm-3m,0.273710011125002,-33.11016228,8.36142312410865
mp-18946,VBO3,V,B,O,R-3c,0,-40.43655444,3.87623603346461
mp-22649,VCdO3,V,Cd,O,Pnma,0.0701796605,-33.8169944975,6.42060151743239
mp-1016904,VCdO3,V,Cd,O,Pm-3m,0.285856829,-30.211171,6.19750821358526
mp-556857,VCdO3,V,Cd,O,Pnma,0,-34.1406584825,5.01553831845605
mp-1277045,VCoO3,V,Co,O,P1,0.0784661517499874,-35.28757577,5.08731416843528
mp-1206118,VCoO3,V,Co,O,P-1,0.00128410774998677,-35.492621035,5.0160568987545
mp-1187746,VCoO3,V,Co,O,Pm-3m,0.520219408749986,-32.81217136,4.86872182206147
mp-770849,VCrO3,V,Cr,O,P1,0.0111288411250019,-39.8897655225,4.77531702751839
mp-755281,VCrO3,V,Cr,O,P1,0.0123088286250024,-43.893699585,4.92845458569385
mp-1373421,VCrO3,V,Cr,O,P1,1.564736321125,-32.249993605,4.77134325584853
mp-1101715,VCrO3,V,Cr,O,P-1,0.00970203762500255,-39.893564245,4.75238007969756
mp-1216392,VCrO3,V,Cr,O,R3c,0.00751148012500202,-39.8837275,4.76206429570877
mp-1370790,VCrO3,V,Cr,O,P1,1.563478856625,-32.2562809275,4.77789491399923
mp-1376270,VCrO3,V,Cr,O,P1,1.300014245125,-33.573603985,4.78230999906395
mp-1375284,VCrO3,V,Cr,O,P1,1.647997098125,-31.83368972,4.77531674565969
mp-803450,VCrO3,V,Cr,O,P1,2.718993196625,-26.4787092275,4.77134317941688
mp-1374293,VCrO3,V,Cr,O,P-1,1.365505254125,-33.24614894,4.75238021098182
mp-806072,VCrO3,V,Cr,O,P1,2.607797684125,-27.03468679,4.76893441505471
mp-757023,VCrO3,V,Cr,O,P1,0.0132536116250019,-43.8818653725,4.93150270176052
mp-770855,VCrO3,V,Cr,O,C2,0.0115463321250004,-39.8885533525,4.7689346580719
mp-770779,VCrO3,V,Cr,O,P1,0.00938144362500282,-39.899264925,4.78230925834446
mp-1337287,VCrO3,V,Cr,O,P1,1.273723847125,-33.705055975,4.757296302084
mp-770843,VCrO3,V,Cr,O,P1,0.0111874886250014,-39.8890967075,4.78008436498185
mp-754036,VCrO3,V,Cr,O,P1,0.0107730151250021,-43.911742635,4.92845800543984
mp-770778,VCrO3,V,Cr,O,P1,0.0129727991250022,-39.88067714,4.7713433278881
mp-807999,VCrO3,V,Cr,O,P1,2.633730311125,-26.905023655,4.77789483746264
mp-753988,VCrO3,V,Cr,O,P1,0.0112170361250019,-43.9146560425,4.92588841126977
mp-806062,VCrO3,V,Cr,O,P1,2.620506569625,-26.9711423625,4.7753166691644
mp-1105167,VCuO3,V,Cu,O,Im-3,0.127358243499998,-32.9413621725,5.48179942539785
mp-504580,VCuO3,V,Cu,O,R-3,0.0691581409999982,-33.24728984,5.24241358075528
mp-2371810,VCuO3,V,Cu,O,Cm,0.0689453249999987,-33.24762748,3.33175036143393
mp-562987,VCuO3,V,Cu,O,P1,0.0812838289999975,-36.59637902,3.42512108460618
mp-755580,VGaO3,V,Ga,O,Pnma,0.0920560701249986,-36.5962637025,5.52519009995595
mp-755199,VGeO3,V,Ge,O,C2/c,0.0422805113749938,-36.7873709775,4.90054268360487
mp-972116,VIrO3,V,Ir,O,Pm-3m,1.2196272265,-32.16955503,7.9814144935757
mp-1246912,VMoN3,V,Mo,N,P-1,0.299722421733332,-46.155203475,4.65699826082317
mp-1273627,VNiO3,V,Ni,O,R3,0.0570112810000154,-33.033697385,5.10232407283491
mp-1187750,VOsO3,V,Os,O,Pm-3m,1.057595233,-35.54310634,8.0192022273103
mp-20032,VPbO3,V,Pb,O,P4mm,0.0220541723124938,-37.02140819,7.0813317666329
mp-1070440,VPbO3,V,Pb,O,Pm-3m,0.124516472312495,-33.94460951,8.35869616229091
mp-1078971,VPS3,V,P,S,C2/m,0.104892369640617,-29.267136245,2.91574742625572
mp-972184,VPtO3,V,Pt,O,Pm-3m,0.821259977499998,-30.90470893,8.80470528137536
mp-754608,VSiO3,V,Si,O,C2/c,0.0187299222499995,-40.6020125225,3.87637134512236
mp-1207852,VSnO3,V,Sn,O,Pnma,0.267822433250009,-33.9332847025,6.0350781871874
mp-1247461,VWN3,V,W,N,P-1,0.3602444335,-48.46354575,6.23472722635631
mp-1378086,VZnO3,V,Zn,O,Pnma,0.0800122214999899,-32.0490442525,5.38021410318505
mp-1016931,VZnO3,V,Zn,O,Pm-3m,0.524174892999991,-29.71528657,5.05143680685923
mp-1369873,YAgO3,Y,Ag,O,Pnma,0.0795749219166684,-32.5581603575,6.18509410322586
mp-1094009,YAgO3,Y,Ag,O,Pm-3m,0.633573770916668,-29.79063177,4.68561563747651
mp-1418929,YAgO3,Y,Ag,O,Pm-3m,0.583485180916667,-30.0386524,6.09852868437144
mp-1369676,YAgO3,Y,Ag,O,P6_3cm,0.0104686165833341,-32.9036233933334,5.69511684182237
mp-3792,YAlO3,Y,Al,O,Pnma,0.0188358380500002,-41.598380835,5.18711020720966
mp-756214,YAlO3,Y,Al,O,R-3c,0.0458074795500014,-41.46349975,5.22998804390115
mp-756705,YAlO3,Y,Al,O,Cmcm,0.0604375268833337,-41.39075414,4.11122311032745
mp-7964,YAlO3,Y,Al,O,P6_3/mmc,0.102225660550001,-41.181284545,4.49685005034682
mp-759116,YbAlO3,Yb,Al,O,P6_3/mmc,0.139713358727272,-33.464226715,6.91488068167002
mp-1188667,YbAlO3,Yb,Al,O,Pnma,0.0155168067272724,-34.0850255225,8.06617297323409
mp-758371,YbAlO3,Yb,Al,O,Pm-3m,0.0163490317272723,-34.08614673,8.06377109985107
mp-1187924,YbAuO3,Yb,Au,O,Pm-3m,0.282714072124999,-24.5929346,10.4711503789975
mp-1187905,YbBeO3,Yb,Be,O,Pm-3m,0.24366642725,-30.30626738,8.55716703915216
mp-1101165,YbBiO3,Yb,Bi,O,R3c,0,-30.09028679,9.45493684685415
mp-937870,YbBiO3,Yb,Bi,O,P1,3.520110397,-12.49073164,8.98568029070195
mp-676312,YbBiO3,Yb,Bi,O,P1,0.0542479922499997,-29.8107177525,8.98568000741876
mp-14237,YbBO3,Yb,B,O,P6_3/mcm,0.140566358333333,-35.0339691333334,6.64020171676795
mp-5364,YbBO3,Yb,B,O,R-3c,0,-35.738882125,6.10507586114965
mp-1215682,YbBO3,Yb,B,O,Ama2,0.0607334570000004,-35.438089755,6.32403259333146
mp-1100836,YbBO3,Yb,B,O,P2_1/m,0.00449155800000067,-35.710942545,5.86634664663014
mp-1187568,YbCdO3,Yb,Cd,O,Pm-3m,0.464119302249999,-22.8658851,7.99028393162319
mp-1207625,YbCeO3,Yb,Ce,O,Pnma,0.121945316999998,-38.6859391975,8.31920552735155
mp-1079021,YbCeS3,Yb,Ce,S,Cmcm,0.0416833705000013,-29.328895185,5.76178866911668
mp-684004,YbCeS3,Yb,Ce,S,Pnma,0.0733624775000017,-29.1783733766666,6.03180694040637
mp-20764,YbCeSe3,Yb,Ce,Se,Cmcm,0.0551125520000007,-26.630408885,6.7535920425851
mp-755213,YbCO3,Yb,C,O,Pnma,0,-37.6100934175,7.03247805384632
mp-758329,YbCO3,Yb,C,O,Pnma,0.0496034719999994,-37.358913405,6.53157095673531
mp-687081,YbCoO3,Yb,Co,O,Pnma,0,-30.6373635175,9.00292160466119
mp-1187572,YbCrO3,Yb,Cr,O,Pm-3m,0.141994520500001,-35.292248,8.40999860413574
mp-1207582,YbCrO3,Yb,Cr,O,Pnma,0,-35.9833666925,8.49962432070662
mp-1187562,YbCuO3,Yb,Cu,O,Pm-3m,0.131922478875,-27.79042024,8.99120889528257
