material_id,formula_pretty,crystal_system,space_group,number,nsites,volume,density,density,energy,energy_per_atom,A_site,B_site,X_site,energy_above_hull,k_voigt,k_reuss,k_vrh
mp-768469,TmGaO3,Hexagonal,P6_3cm,185,30,356.190891719466,8.01821469368966,7.77329406524092,-217.83004965,-7.261001655,Tm,Ga,O,0.0064111949333352,,,
mp-1187655,TmGeO3,Cubic,Pm-3m,221,5,58.7310033295805,8.1872651947754,8.18726822304727,-33.41668752,-6.683337504,Tm,Ge,O,0.751230910625006,,,
mp-1101263,TmInO3,Orthorhombic,Pnma,62,20,261.98237593932,8.41101641574794,8.41101632461879,-139.19712422,-6.959856211,Tm,In,O,0.0863472772499998,,,
mp-1232191,TmMgS3,Monoclinic,C2/m,12,20,508.528368080095,3.78045232544281,3.78045263357105,-98.86938187,-4.9434690935,Tm,Mg,S,0.326130793599997,,,
mp-1232251,TmMgS3,Trigonal,R-3,148,30,679.534760487239,4.24363998013197,4.24364014348254,-151.40750176,-5.04691672533333,Tm,Mg,S,0.236202536766664,,,
mp-1238772,TmMgS3,Monoclinic,C2/m,12,10,250.645869184262,3.83502680079825,3.83502697321502,-98.24489714,-4.912244857,Tm,Mg,S,0.361825811099997,,,
mp-1232151,TmMgSe3,Monoclinic,C2/m,12,10,284.984607584596,5.01240931960238,5.23923553452993,-89.35715233,-4.4678576165,Tm,Mg,Se,0.32732087375,,,
mp-1232198,TmMgSe3,Trigonal,R-3,148,30,781.94798583376,5.48038819286867,5.48038834868219,-136.34059422,-4.544686474,Tm,Mg,Se,0.208420617749999,,,
mp-554270,TmMnO3,Orthorhombic,Pnma,62,20,228.3572196462,7.90781237013242,8.05665936026093,-167.56211181,-8.3781055905,Tm,Mn,O,0.0410788485000015,,,
mp-554211,TmMnO3,Hexagonal,P6_3cm,185,30,360.189698908413,7.52022913953367,7.31308676088746,-252.36997614,-8.412332538,Tm,Mn,O,0,,,
mp-1106304,TmNiO3,Monoclinic,P2_1/c,14,20,211.52687155397,8.65492732731107,8.65492708558866,-131.86107023,-6.5930535115,Tm,Ni,O,0.00625879962499987,,,
mp-19002,TmNiO3,Orthorhombic,Pnma,62,20,203.775871813931,8.98413381710249,8.58450335754512,-131.90782673,-6.5953913365,Tm,Ni,O,0.00676577262500011,,,
mp-1207705,TmRhO3,Orthorhombic,Pnma,62,20,221.622205572873,9.58574242435393,9.26034582441789,-150.60610572,-7.530305286,Tm,Rh,O,0,,,
mp-1187557,TmScO3,Cubic,Pm-3m,221,5,64.0806258332252,6.78638487238121,6.78638695136211,-40.59869926,-8.119739852,Tm,Sc,O,0.628655032125,,,
mp-1207696,TmScO3,Orthorhombic,Pnma,62,20,245.334363930818,7.09033635239052,7.09033565373942,-173.9815548,-8.69907774,Tm,Sc,O,0.0493298766250003,,,
mp-768396,TmSeO3,Monoclinic,P2_1/c,14,40,616.797159580459,6.37280374831338,6.37280420604431,-267.60220546,-6.6900551365,Tm,Se,O,0.0217200936328101,,,
mp-755525,TmTiO3,Orthorhombic,Pnma,62,20,229.46195942722,7.66505727076033,7.6650577489251,-173.65134783,-8.6825673915,Tm,Ti,O,0.061155320249993,,,
mp-1101279,TmTlO3,Orthorhombic,Pnma,62,20,284.703423480985,9.82933309720517,9.82933298566858,-128.66176001,-6.4330880005,Tm,Tl,O,0.0884914422500014,,,
mp-755258,TmVO3,Orthorhombic,Pnma,62,20,218.703815552942,8.13547932583218,8.0263826786938,-172.91135936,-8.645567968,Tm,V,O,0,,,
mp-972367,UAlO3,Cubic,Pm-3m,221,5,53.4379198098777,9.72648432111865,9.72648517240666,-43.92428398,-8.784856796,U,Al,O,0.173777164850613,,,
mp-1187752,UBeO3,Cubic,Pm-3m,221,5,45.8703324711328,10.6806348276705,10.6806360887479,-43.0409591,-8.60819182,U,Be,O,0.439026145000016,,,
mp-1187784,UBO3,Cubic,Pm-3m,221,5,46.1836172093625,10.6728599424383,10.672856291006,-41.78133815,-8.35626763,U,B,O,0.973498744979183,,,
mp-1105902,UCoS3,Orthorhombic,Pnma,62,20,339.598987331449,7.68968997574392,7.68968963650554,-142.598138,-7.1299069,U,Co,S,0.0789393538229248,,,
mp-1188226,UCoSe3,Orthorhombic,Pnma,62,20,398.212087876139,8.90445767707793,8.90445738235015,-129.38135514,-6.469067757,U,Co,Se,0.0557209984166622,,,
mp-22063,UCrS3,Orthorhombic,Pnma,62,20,394.151361020795,6.50849879849895,6.70447484268764,-154.79690827,-7.7398454135,U,Cr,S,0.0169002337083413,,,
mp-1106185,UCrSe3,Orthorhombic,Pnma,62,20,454.952834579649,7.69263349508012,7.95060632159981,-142.00218095,-7.1001090475,U,Cr,Se,0.0180889327916649,,,
mp-22667,UFeS3,Orthorhombic,Cmcm,63,10,167.010266193284,7.75670476414255,7.7567050885976,-73.58555192,-7.358555192,U,Fe,S,0.109560473625002,,,
mp-1079562,UFeSe3,Orthorhombic,Cmcm,63,10,213.558013011753,8.2538471853753,8.25384851396662,-67.2858244,-6.72858244,U,Fe,Se,0.105444254499998,,,
mp-1187781,UIrO3,Cubic,Pm-3m,221,5,64.4487889506521,12.3220783657303,12.3220824095716,-40.5285146,-8.10570292,U,Ir,O,1.34720134000001,,,
mp-19912,UMnSe3,Orthorhombic,Cmcm,63,10,196.079410429011,8.97423718453183,8.9742367916708,-68.53985917,-6.853985917,U,Mn,Se,0.0593061915999984,,,
mp-1189264,UNiS3,Orthorhombic,Pnma,62,20,349.683873912946,7.46336439135666,7.46336470302647,-137.42086261,-6.8710431305,U,Ni,S,0.0214443085416551,,,
mp-1188256,UNiSe3,Orthorhombic,Pnma,62,20,408.489470718852,8.67652701278904,8.67652585730998,-125.63763958,-6.281881979,U,Ni,Se,0.034535965083327,,,
mp-1187714,UPdO3,Cubic,Pm-3m,221,5,74.631276257877,8.73191228135384,8.73191326142197,-41.48997221,-8.297994442,U,Pd,O,0.441087706000005,,,
mp-21103,UPdSe3,Orthorhombic,Pnma,62,20,453.333566959028,8.51751942459836,8.74506092051283,-124.01650876,-6.200825438,U,Pd,Se,0,,,
mp-1187779,UReO3,Cubic,Pm-3m,221,5,63.1048303239326,12.4263576054445,12.4263560954799,-45.68532078,-9.137064156,U,Re,O,1.06166620355556,,,
mp-21217,URhS3,Orthorhombic,Pnma,62,20,365.338150363558,7.94738202667831,7.94738110499603,-144.5358321,-7.226791605,U,Rh,S,0.0481831524545475,,,
mp-1105660,URuS3,Orthorhombic,Pnma,62,20,365.328437596662,7.91422149081196,8.09336488857339,-151.81617605,-7.5908088025,U,Ru,S,0,,,
mp-1187767,USiO3,Cubic,Pm-3m,221,5,54.6808778865594,9.53891525477681,9.53891419723566,-41.67297951,-8.334595902,U,Si,O,0.777176879000002,,,
mp-1187783,UTcO3,Cubic,Pm-3m,221,5,62.4374360456029,10.2132960476266,10.2132988188929,-44.44507068,-8.889014136,U,Tc,O,0.890373959916664,,,
mp-1187736,UTiO3,Cubic,Pm-3m,221,5,60.3563639163988,9.1861765319497,9.18617568224016,-47.4273929,-9.48547858,U,Ti,O,0.307579282000004,,,
mp-865322,UTlO3,Cubic,Pm-3m,221,5,80.9167764249513,10.0639901940188,9.84083630315719,-41.09389461,-8.218778922,U,Tl,O,0,,,
mp-1188711,UVS3,Orthorhombic,Pnma,62,20,381.160531331976,6.71194583734017,6.71194543213608,-155.25401066,-7.762700533,U,V,S,0.0338605118409099,,,
mp-1188372,UVSe3,Orthorhombic,Pnma,62,20,454.389767701035,7.68675010804508,8.18606863542827,-140.55670517,-7.0278352585,U,V,Se,0.00491690968751346,,,
mp-559736,VAgO3,Monoclinic,Cm,8,20,248.928085170805,5.51826198310841,5.22494132360751,-140.1490486,-7.00745243,V,Ag,O,0.00240270449999969,,,
mp-1100926,VAgO3,Triclinic,P-1,2,40,609.66223950044,4.50626691281258,4.50626689979349,-251.09054147,-6.27726353675,V,Ag,O,0.0663967909999998,,,
mp-624691,VAgO3,Monoclinic,C2/c,15,20,278.133786583235,4.93881166254839,4.67994520738164,-126.65029564,-6.332514782,V,Ag,O,0.0114442629999996,,,
mp-1178815,VAgO3,Monoclinic,C2/c,15,20,287.630654623917,4.7757440552437,4.3996660927911,-126.87500973,-6.3437504865,V,Ag,O,0,,,
mp-756282,VBiO3,Orthorhombic,Pnma,62,20,238.850163118419,8.56291406739171,8.39700782945138,-145.4697137,-7.273485685,V,Bi,O,0.0103641481250003,,,
mp-1187744,VBiO3,Cubic,Pm-3m,221,5,61.1514817335113,8.36142217566539,8.36142312410865,-33.11016228,-6.622032456,V,Bi,O,0.273710011125002,,,
mp-18946,VBO3,Trigonal,R-3c,167,10,89.6963593861957,4.06360584050068,3.87623603346461,-80.87310888,-8.087310888,V,B,O,0,187.956785518214,175.815673861923,181.886229690069
mp-22649,VCdO3,Orthorhombic,Pnma,62,20,218.643749445636,6.42060145772462,6.42060151743239,-135.26797799,-6.7633988995,V,Cd,O,0.0701796605,,,
mp-1016904,VCdO3,Cubic,Pm-3m,221,5,56.6285895403334,6.19750724770021,6.19750821358526,-30.211171,-6.0422342,V,Cd,O,0.285856829,,,
mp-556857,VCdO3,Orthorhombic,Pnma,62,20,269.954135206333,5.20023290378586,5.01553831845605,-136.56263393,-6.8281316965,V,Cd,O,0,,,
mp-1277045,VCoO3,Triclinic,P1,1,10,103.061900163105,5.08731372679635,5.08731416843528,-70.57515154,-7.057515154,V,Co,O,0.0784661517499874,,,
mp-1206118,VCoO3,Triclinic,P-1,2,10,104.844976035398,5.00079488055262,5.0160568987545,-70.98524207,-7.098524207,V,Co,O,0.00128410774998677,,,
mp-1187746,VCoO3,Cubic,Pm-3m,221,5,53.8445617886074,4.86872027548393,4.86872182206147,-32.81217136,-6.562434272,V,Co,O,0.520219408749986,,,
mp-770849,VCrO3,Triclinic,P1,1,20,198.976370914131,5.03848354047399,4.77531702751839,-159.55906209,-7.9779531045,V,Cr,O,0.0111288411250019,,,
mp-755281,VCrO3,Triclinic,P1,1,20,198.977233197713,5.03846170580696,4.92845458569385,-175.57479834,-8.778739917,V,Cr,O,0.0123088286250024,,,
mp-1373421,VCrO3,Triclinic,P1,1,20,210.11675665238,4.77134325584853,4.77134325584853,-128.99997442,-6.449998721,V,Cr,O,1.564736321125,,,
mp-1101715,VCrO3,Triclinic,P-1,2,20,198.97063809352,5.03862871125178,4.75238007969756,-159.57425698,-7.978712849,V,Cr,O,0.00970203762500255,,,
mp-1216392,VCrO3,Trigonal,R3c,161,10,99.6975000973038,5.02790525748203,4.76206429570877,-79.767455,-7.9767455,V,Cr,O,0.00751148012500202,,,
mp-1370790,VCrO3,Triclinic,P1,1,20,209.828635380125,4.77789491399923,4.77789491399923,-129.02512371,-6.4512561855,V,Cr,O,1.563478856625,,,
mp-1376270,VCrO3,Triclinic,P1,1,20,209.634919106107,4.78230999906395,4.78230999906395,-134.29441594,-6.714720797,V,Cr,O,1.300014245125,,,
mp-1375284,VCrO3,Triclinic,P1,1,20,209.941920754327,4.77531674565969,4.77531674565969,-127.33475888,-6.366737944,V,Cr,O,1.647997098125,,,
mp-803450,VCrO3,Triclinic,P1,1,20,210.11675665238,4.77134325584853,4.77134317941688,-105.91483691,-5.2957418455,V,Cr,O,2.718993196625,,,
mp-1374293,VCrO3,Triclinic,P-1,2,20,210.955168838854,4.75238021098182,4.75238021098182,-132.98459576,-6.649229788,V,Cr,O,1.365505254125,,,
mp-806072,VCrO3,Triclinic,P1,1,20,210.222885550634,4.76893449144777,4.76893441505471,-108.13874716,-5.406937358,V,Cr,O,2.607797684125,,,
mp-757023,VCrO3,Triclinic,P1,1,20,199.082413723954,5.03579975268035,4.93150270176052,-175.52746149,-8.7763730745,V,Cr,O,0.0132536116250019,,,
mp-770855,VCrO3,Monoclinic,C2,5,20,198.948866643488,5.03918010043569,4.7689346580719,-159.55421341,-7.9777106705,V,Cr,O,0.0115463321250004,,,
mp-770779,VCrO3,Triclinic,P1,1,20,199.004763101463,5.03776469552615,4.78230925834446,-159.5970597,-7.979852985,V,Cr,O,0.00938144362500282,,,
mp-1337287,VCrO3,Triclinic,P1,1,20,210.737172152788,4.757296302084,4.757296302084,-134.8202239,-6.741011195,V,Cr,O,1.273723847125,,,
mp-770843,VCrO3,Triclinic,P1,1,20,198.978655091736,5.03842570114817,4.78008436498185,-159.55638683,-7.9778193415,V,Cr,O,0.0111874886250014,,,
mp-754036,VCrO3,Triclinic,P1,1,20,198.729354747408,5.04474626342122,4.92845800543984,-175.64697054,-8.782348527,V,Cr,O,0.0107730151250021,,,
mp-770778,VCrO3,Triclinic,P1,1,20,199.092352980375,5.03554835123636,4.7713433278881,-159.52270856,-7.976135428,V,Cr,O,0.0129727991250022,,,
mp-807999,VCrO3,Triclinic,P1,1,20,209.828635380125,4.77789491399923,4.77789483746264,-107.62009462,-5.381004731,V,Cr,O,2.633730311125,,,
mp-753988,VCrO3,Triclinic,P1,1,20,199.005311484788,5.03775081335319,4.92588841126977,-175.65862417,-8.7829312085,V,Cr,O,0.0112170361250019,,,
mp-806062,VCrO3,Triclinic,P1,1,20,209.941920754327,4.77531674565969,4.7753166691644,-107.88456945,-5.3942284725,V,Cr,O,2.620506569625,,,
mp-1105167,VCuO3,Cubic,Im-3,204,20,196.879831385299,5.48179771823992,5.48179942539785,-131.76544869,-6.5882724345,V,Cu,O,0.127358243499998,,,
mp-504580,VCuO3,Trigonal,R-3,148,10,102.935004690951,5.2424120137543,5.24241358075528,-66.49457968,-6.649457968,V,Cu,O,0.0691581409999982,143.238196461826,133.21827921022,138.228237836023
mp-2371810,VCuO3,Monoclinic,Cm,8,5,81.0195159297731,3.33023283979775,3.33175036143393,-33.24762748,-6.649525496,V,Cu,O,0.0689453249999987,,,
mp-562987,VCuO3,Triclinic,P1,1,5,80.0426988090008,3.37087400385739,3.42512108460618,-36.59637902,-7.319275804,V,Cu,O,0.0812838289999975,,,
mp-755580,VGaO3,Orthorhombic,Pnma,62,20,207.871969262245,5.38929810348612,5.52519009995595,-146.38505481,-7.3192527405,V,Ga,O,0.0920560701249986,,,
mp-755199,VGeO3,Monoclinic,C2/c,15,20,239.227161428952,4.76392050440517,4.90054268360487,-147.14948391,-7.3574741955,V,Ge,O,0.0422805113749938,,,
mp-972116,VIrO3,Cubic,Pm-3m,221,5,60.5753826445469,7.98141181689852,7.9814144935757,-32.16955503,-6.433911006,V,Ir,O,1.2196272265,,,
mp-1246912,VMoN3,Triclinic,P-1,2,20,269.42546589057,4.65699833542314,4.65699826082317,-184.6208139,-9.231040695,V,Mo,N,0.299722421733332,,,
mp-1273627,VNiO3,Trigonal,R3,146,10,102.602622410304,5.10232418217368,5.10232407283491,-66.06739477,-6.606739477,V,Ni,O,0.0570112810000154,,,
mp-1187750,VOsO3,Cubic,Pm-3m,221,5,59.8784853163666,8.01920057245928,8.0192022273103,-35.54310634,-7.108621268,V,Os,O,1.057595233,,,
mp-20032,VPbO3,Tetragonal,P4mm,99,10,145.621359381376,6.98190064763563,7.0813317666329,-37.02140819,-7.404281638,V,Pb,O,0.0220541723124938,67.984704050051,40.8269904850537,54.4058472675523
mp-1070440,VPbO3,Cubic,Pm-3m,221,5,60.8177078584336,8.35869929314855,8.35869616229091,-33.94460951,-6.788921902,V,Pb,O,0.124516472312495,,,
mp-1078971,VPS3,Monoclinic,C2/m,12,10,202.870122100729,2.91574772224479,2.91574742625572,-58.53427249,-5.853427249,V,P,S,0.104892369640617,,,
mp-972184,VPtO3,Cubic,Pm-3m,221,5,55.4519198677677,8.80470579775317,8.80470528137536,-30.90470893,-6.180941786,V,Pt,O,0.821259977499998,,,
mp-754608,VSiO3,Monoclinic,C2/c,15,20,211.806637198708,3.98345037402756,3.87637134512236,-162.40805009,-8.1204025045,V,Si,O,0.0187299222499995,,,
mp-1207852,VSnO3,Orthorhombic,Pnma,62,20,239.543440049672,6.03507788998649,6.0350781871874,-135.73313881,-6.7866569405,V,Sn,O,0.267822433250009,,,
mp-1247461,VWN3,Triclinic,P-1,2,20,294.890118811556,6.23472732622974,6.23472722635631,-193.854183,-9.69270915,V,W,N,0.3602444335,,,
mp-1378086,VZnO3,Orthorhombic,Pnma,62,20,202.897083023788,5.38021410318505,5.38021410318505,-128.19617701,-6.4098088505,V,Zn,O,0.0800122214999899,,,
mp-1016931,VZnO3,Cubic,Pm-3m,221,5,54.0257135619083,5.05143604595241,5.05143680685923,-29.71528657,-5.943057314,V,Zn,O,0.524174892999991,,,
mp-1369873,YAgO3,Orthorhombic,Pnma,62,20,262.860274564032,6.18509410322586,6.18509410322586,-130.23264143,-6.5116320715,Y,Ag,O,0.0795749219166684,,,
mp-1094009,YAgO3,Cubic,Pm-3m,221,5,86.7450469904311,4.68561488691589,4.68561563747651,-29.79063177,-5.958126354,Y,Ag,O,0.633573770916668,,,
mp-1418929,YAgO3,Cubic,Pm-3m,221,5,66.6478596036109,6.09852868437144,6.09852868437144,-30.0386524,-6.00773048,Y,Ag,O,0.583485180916667,,,
mp-1369676,YAgO3,Hexagonal,P6_3cm,185,30,410.781138214184,5.93679474152469,5.69511684182237,-197.42174036,-6.58072467866667,Y,Ag,O,0.0104686165833341,,,
mp-3792,YAlO3,Orthorhombic,Pnma,62,20,202.911749031405,5.36466564646124,5.18711020720966,-166.39352334,-8.319676167,Y,Al,O,0.0188358380500002,190.533113475809,189.065951461664,189.799532468736
mp-756214,YAlO3,Trigonal,R-3c,167,10,104.068471583273,5.22998787592027,5.22998804390115,-82.9269995,-8.29269995,Y,Al,O,0.0458074795500014,191.870407877442,191.09394679421,191.482177335826
mp-756705,YAlO3,Orthorhombic,Cmcm,63,30,397.164179974777,4.11122305652517,4.11122311032745,-248.34452484,-8.278150828,Y,Al,O,0.0604375268833337,,,
mp-7964,YAlO3,Hexagonal,P6_3/mmc,194,10,121.035136470082,4.49684992738127,4.49685005034682,-82.36256909,-8.236256909,Y,Al,O,0.102225660550001,,,
mp-759116,YbAlO3,Hexagonal,P6_3/mmc,194,10,119.116570655371,6.91501548386206,6.91488068167002,-66.92845343,-6.692845343,Yb,Al,O,0.139713358727272,,,
mp-1188667,YbAlO3,Orthorhombic,Pnma,62,20,196.084832756633,8.40139360996626,8.06617297323409,-136.34010209,-6.8170051045,Yb,Al,O,0.0155168067272724,,,
mp-758371,YbAlO3,Cubic,Pm-3m,221,5,49.0781059712359,8.39165361178767,8.06377109985107,-34.08614673,-6.817229346,Yb,Al,O,0.0163490317272723,,,
mp-1187924,YbAuO3,Cubic,Pm-3m,221,5,66.2881641908809,10.471149071965,10.4711503789975,-24.5929346,-4.91858692,Yb,Au,O,0.282714072124999,,,
mp-1187905,YbBeO3,Cubic,Pm-3m,221,5,44.6418178029999,8.557170505086,8.55716703915216,-30.30626738,-6.061253476,Yb,Be,O,0.24366642725,,,
mp-1101165,YbBiO3,Trigonal,R3c,161,10,145.302781414179,9.82861687456944,9.45493684685415,-60.18057358,-6.018057358,Yb,Bi,O,0,,,
mp-937870,YbBiO3,Triclinic,P1,1,40,635.73387890511,8.98568043464262,8.98568029070195,-99.92585312,-2.498146328,Yb,Bi,O,3.520110397,,,
mp-676312,YbBiO3,Triclinic,P1,1,40,635.733923188267,8.98567980872935,8.98568000741876,-238.48574202,-5.9621435505,Yb,Bi,O,0.0542479922499997,,,
mp-14237,YbBO3,Hexagonal,P6_3/mcm,193,30,347.726946455696,6.64305124611347,6.64020171676795,-210.2038148,-7.00679382666667,Yb,B,O,0.140566358333333,,,
mp-5364,YbBO3,Trigonal,R-3c,167,10,119.742866190107,6.43035641970901,6.10507586114965,-71.47776425,-7.147776425,Yb,B,O,0,,,
mp-1215682,YbBO3,Orthorhombic,Ama2,40,10,121.756201293806,6.32402538957238,6.32403259333146,-70.87617951,-7.087617951,Yb,B,O,0.0607334570000004,,,
mp-1100836,YbBO3,Monoclinic,P2_1/m,11,10,131.255334788694,5.86634676266307,5.86634664663014,-71.42188509,-7.142188509,Yb,B,O,0.00449155800000067,,,
mp-1187568,YbCdO3,Cubic,Pm-3m,221,5,69.2973359808194,7.99028440977551,7.99028393162319,-22.8658851,-4.57317702,Yb,Cd,O,0.464119302249999,,,
mp-1207625,YbCeO3,Orthorhombic,Pnma,62,20,288.349975820357,8.31920524994657,8.31920552735155,-154.74375679,-7.7371878395,Yb,Ce,O,0.121945316999998,,,
mp-1079021,YbCeS3,Orthorhombic,Cmcm,63,10,235.94867461702,5.76178974986914,5.76178866911668,-58.65779037,-5.865779037,Yb,Ce,S,0.0416833705000013,,,
mp-684004,YbCeS3,Orthorhombic,Pnma,62,60,1352.31792065307,6.03180643016407,6.03180694040637,-350.14048052,-5.83567467533333,Yb,Ce,S,0.0733624775000017,,,
mp-20764,YbCeSe3,Orthorhombic,Cmcm,63,10,270.480111751883,6.75359278817688,6.7535920425851,-53.26081777,-5.326081777,Yb,Ce,Se,0.0551125520000007,,,
mp-755213,YbCO3,Orthorhombic,Pnma,62,20,206.742141293051,7.48733278000858,7.03247805384632,-150.44037367,-7.5220186835,Yb,C,O,0,,,
mp-758329,YbCO3,Orthorhombic,Pnma,62,20,236.994603855538,6.53157154774796,6.53157095673531,-149.43565362,-7.471782681,Yb,C,O,0.0496034719999994,,,
mp-687081,YbCoO3,Orthorhombic,Pnma,62,20,191.93337636457,9.68885032366511,9.00292160466119,-122.54945407,-6.1274727035,Yb,Co,O,0,,,
mp-1187572,YbCrO3,Cubic,Pm-3m,221,5,53.9101235735005,8.40999967387655,8.40999860413574,-35.292248,-7.0584496,Yb,Cr,O,0.141994520500001,,,
mp-1207582,YbCrO3,Orthorhombic,Pnma,62,20,200.810789580208,9.03107094234481,8.49962432070662,-143.93346677,-7.1966733385,Yb,Cr,O,0,,,
mp-1187562,YbCuO3,Cubic,Pm-3m,221,5,52.5583540220738,8.99120968740075,8.99120889528257,-27.79042024,-5.558084048,Yb,Cu,O,0.131922478875,,,
mp-1215722,YbDyS3,Orthorhombic,Pnma,62,20,437.632774908016,6.55264299223691,6.55264255207219,-108.82213913,-5.4411069565,Yb,Dy,S,0.1760541035,,,
mp-1187715,YbEuO3,Cubic,Pm-3m,221,5,74.6994717120839,8.29168815831867,8.29168755298064,-36.98931093,-7.397862186,Yb,Eu,O,0.574574996083334,,,
mp-19793,YbFeO3,Orthorhombic,Pnma,62,20,200.997887219028,9.14985479393031,8.91948925727515,-143.54864523,-7.1774322615,Yb,Fe,O,0,155.220322966506,154.97428441387,155.097303690188
mp-1187561,YbGaO3,Cubic,Pm-3m,221,5,56.5208017173554,8.54234754251973,8.54234733890344,-29.69941846,-5.939883692,Yb,Ga,O,0.119283695650009,,,
mp-1207537,YbGaO3,Orthorhombic,Pnma,62,20,223.880939800137,8.62637671759854,8.62637702833642,-120.40646209,-6.0203231045,Yb,Ga,O,0.0378486071500097,,,
mp-1215815,YbGdS3,Orthorhombic,Pnma,62,20,442.556042459998,6.40095206819294,6.40095251141809,-147.53772571,-7.3768862855,Yb,Gd,S,0.169167471500004,,,
mp-1215831,YbGdS3,Orthorhombic,Pnma,62,20,451.986358905535,6.2674015696736,6.26740246226597,-147.42783969,-7.3713919845,Yb,Gd,S,0.173813346500004,,,
mp-865758,YbGeO3,Cubic,Pm-3m,221,5,49.9987757272848,9.75352130157549,9.35318976554212,-32.76744314,-6.553488628,Yb,Ge,O,0,,,
mp-1018646,YbPdH3,Cubic,Pm-3m,221,5,48.9195888369978,9.58870321570736,9.27039820859184,-19.70638987,-3.941277974,Yb,Pd,H,0,,,
mp-780387,YbHfO3,Orthorhombic,Pnma,62,20,242.493928487756,10.9434852813954,10.5269947992074,-176.5347941,-8.826739705,Yb,Hf,O,0,,,
mp-1205559,YbInBr3,Orthorhombic,Cmcm,63,10,318.723812836235,5.49723967952335,5.26940500957764,-33.77045381,-3.377045381,Yb,In,Br,0,,,
mp-1187569,YbInO3,Cubic,Pm-3m,221,5,69.927144395866,7.9754771294907,7.97547554983491,-27.39087597,-5.478175194,Yb,In,O,0.386666571124999,,,
mp-1358047,YBiO3,Hexagonal,P6_3cm,185,30,495.549326668083,6.95415706383339,6.95415706383339,-219.42226205,-7.31407540166667,Y,Bi,O,0.120114591875,,,
mp-1406000,YBiO3,Hexagonal,P6_3/mmc,194,10,168.433073605244,6.81997459834483,6.81997459834483,-72.78930482,-7.278930482,Y,Bi,O,0.155270851875,,,
mp-768221,YBiO3,Trigonal,R3c,161,10,160.112866076962,7.17437212670188,7.17437239600047,-74.0070574,-7.40070574,Y,Bi,O,0.0330222238750002,,,
mp-1369528,YBiO3,Orthorhombic,Pnma,62,20,313.810746514392,7.32103215882841,7.32103215882841,-145.36921671,-7.2684608355,Y,Bi,O,0.165734727875,,,
mp-754152,YBiO3,Trigonal,R-3,148,10,159.816209424512,7.18768945681628,7.18768757686576,-73.86032767,-7.386032767,Y,Bi,O,0.0476748328749999,,,
mp-1424898,YBiO3,Cubic,Pm-3m,221,5,85.6810831313583,6.70340080638228,6.70340080638228,-31.67560926,-6.335121852,Y,Bi,O,1.099079481875,,,
mp-972160,YbMgO3,Cubic,Pm-3m,221,5,58.709792396937,6.93925070574619,6.93925193365838,-27.70046293,-5.540092586,Yb,Mg,O,0.31859516425,,,
mp-1232165,YbMgS3,Monoclinic,C2/m,12,20,518.659400239755,3.75918868825624,3.75918859730971,-82.98628753,-4.1493143765,Yb,Mg,S,0.369330415999998,,,
mp-1232238,YbMgS3,Trigonal,R-3,148,10,214.14233244397,4.55243605546607,4.5584872744235,-125.65170128,-4.18839004266667,Yb,Mg,S,0.423274630999998,,,
mp-1237978,YbMgS3,Monoclinic,C2/m,12,20,422.648609742445,4.61314317732452,4.61314364833804,-83.64088484,-4.182044242,Yb,Mg,S,0.345242290499998,,,
mp-1232390,YbMgSe3,Trigonal,R-3,148,30,766.895082474375,5.64130029782903,5.64130002611499,-110.63225882,-3.68774196066667,Yb,Mg,Se,0.369134758666667,,,
mp-1232146,YbMgSe3,Monoclinic,C2/m,12,20,593.329470694579,4.86102654129278,4.86102636242016,-73.37448172,-3.668724086,Yb,Mg,Se,0.380459575999999,,,
mp-1237340,YbMgSe3,Monoclinic,C2/m,12,10,248.612264409154,5.80057929087295,5.8005795218933,-75.26824209,-3.7634121045,Yb,Mg,Se,0.292098816999999,,,
mp-22518,YbMnO3,Orthorhombic,Pnma,62,20,197.578977581977,9.2776942544089,8.89912468746143,-151.97983565,-7.5989917825,Yb,Mn,O,0,164.637982687064,164.244439000016,164.44121084354
mp-19356,YbMnO3,Hexagonal,P6_3cm,185,30,374.395162458363,7.34415476845866,7.34440318413872,-205.55446149,-6.851815383,Yb,Mn,O,0.208727086000001,115.946563912798,111.134745953073,113.540654932936
mp-1187578,YbNbO3,Cubic,Pm-3m,221,5,63.8278058626089,8.16755695722142,8.02814161121488,-40.27933202,-8.055866404,Yb,Nb,O,0.0184354944999967,,,
mp-1187576,YbNdO3,Cubic,Pm-3m,221,5,72.1455990070301,8.4074711514469,8.40747083500587,-32.71585933,-6.543171866,Yb,Nd,O,0.635569899,,,
mp-560374,YbNdS3,Orthorhombic,Cmcm,63,10,244.840822702082,5.60849864874048,5.62590059552149,-54.64455161,-5.464455161,Yb,Nd,S,0.222202572500002,,,
mp-11787,YbNdSe3,Orthorhombic,Cmcm,63,10,277.107057806432,6.64153167017481,6.64153240080889,-49.86032393,-4.986032393,Yb,Nd,Se,0.182184745500001,,,
mp-1018647,YbNiH3,Cubic,Pm-3m,221,5,40.135923884027,9.71258407063977,9.3263032338354,-20.28733317,-4.057466634,Yb,Ni,H,0,,,
mp-1187595,YbNiO3,Cubic,Pm-3m,221,5,51.8885642999184,8.95197730424109,8.95197723284316,-26.88127316,-5.376254632,Yb,Ni,O,0.0812726854999992,,,
