Name,mean_A2B,X_EA,X_Z,X_IEII,X_Rvdw,mean_X2X,A_Rvdw,mean_A2X,A_IEI,E_coh,A_ChiA,std_A2X,A_ChiP,A_EA,B_Hf,std_B2X,X_G,B_MP,X_Kappa,A_MP,B_Kappa,B_Z,OF,A_Kappa,A_Z,B_Ra,B_Rho,A_CvM,X_MV,A_G,B_EA,A_B,std_X2X,B_CvM,B_ChiP,TF,std_A2B,X_IEI,B_IEI,B_MV,Coeff_A
RbSbO3,-0.5531969749439213,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-1.0338615616569489,0.5879656733628059,-0.7928262252140751,-0.7194639312870906,0.1644326010275804,-0.6597873701411492,-0.9990721113509434,-0.6008025527688909,0.5374988771323002,-0.0157445719892528,-1.1221536505463567,0.1875186870247729,-0.537768053373328,-0.3674305556997124,-0.6010665676399018,-0.8203933067277278,0.2415737066433702,-0.3789778412192368,-0.2374928855341578,-0.038852151541381,0.1092657551505357,-0.2956003044735266,-0.3421191058481685,0.3591888364420176,-0.4390176993009034,0.2619543446597263,-0.459120725208369,-1.1928947500599572,-0.4468056572371097,0.3099920678893325,0.9931985120646531,-0.7205654257996832,-0.1397270711479531,0.4590763410581078,0.6762870330600873,-0.004008552603821827
RbWO3,-0.7006689143256608,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-1.1837803695377214,0.5879656733628059,-0.942688381374249,-0.7194639312870906,-0.6787741980670546,-0.6597873701411492,-0.9990721113509434,-0.6008025527688909,0.5374988771323002,1.523566908177605,-1.1221536505463567,0.1875186870247729,2.0921769478221712,-0.3674305556997124,-0.6010665676399018,0.819015810060591,1.1114281493513956,-0.2985118531848034,-0.2374928855341578,-0.038852151541381,-0.3171371917783835,1.772644945455958,-0.3421191058481685,0.3591888364420176,-0.4390176993009034,-0.025248453289199,-0.459120725208369,-1.1928947500599572,-0.5722950163160762,0.9289778395202056,0.9141980606708016,-0.7205654257996832,-0.1397270711479531,-0.0667351696045343,-0.7541663621150652,-0.5726107276140922
ReTlO3,-0.7295440615998436,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-1.2131346160125127,-0.9516284149009756,-2.928899013862733,2.451942079447168,-0.4660535829277856,,-0.9990721113509434,3.2132562686295008,-1.2838166371915976,-0.7564317196414974,-1.1221536505463567,0.1875186870247729,-0.8456669031560987,-0.3674305556997124,5.17430591772083,-0.5733590562527757,1.3761664580016642,-0.4594438292536705,-0.4239446111743211,1.866156569197307,2.0280790163306746,0.5534132996758109,-0.642605549070655,0.3591888364420176,1.4766958976484934,-0.718738136141482,1.910534630705794,-1.1928947500599572,-0.5773145906792347,-0.5486010992115551,1.0226168503130166,-0.7205654257996832,-0.1397270711479531,-1.3070473567664591,0.517165497128906,-0.24290060119612145
ScBO3,-0.749490677234147,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-1.0844254453482185,-0.9693248986741227,-0.2851756381686361,1.348634888141012,-1.0222050616482603,1.2035769607485416,1.3579119898602885,1.3062268579303056,-1.0814482467111644,1.4236915323119206,0.4127612619206986,0.1875186870247729,0.823948011511475,-0.3674305556997124,2.1549615780911404,-0.786706818026598,-1.4981351787726809,-1.7066666437873916,-1.0205901332228433,-0.8409610865892497,-2.449151926422983,-0.9936928021992676,-0.069553969296798,0.3591888364420176,0.1995534996822288,-0.6311763074985169,1.910534630705794,-0.3101264891849893,0.9235381439052032,0.2900247849334983,-0.3964300547481222,1.2336048632747685,-0.1397270711479531,0.2398328049138166,-1.58750389049692,-1.4554907860921062
SrWN3,0.7841463524819277,-1.782886785299392,-0.4581521517473363,-0.4814715471591844,0.0136641893390344,0.2613733788492061,-0.367644450387127,0.1128988406770403,0.5969465283746798,-1.0114975746415185,0.3296436898560627,0.4871969335823584,-0.1417028798227881,-1.8161579310387368,1.523566908177605,1.303093689344991,-0.0803651515820458,2.0921769478221712,-0.3753980556516392,0.7526642677707251,0.819015810060591,1.1114281493513956,-0.5608530196532306,-0.6663318545065332,0.0112796568991107,-0.3171371917783835,1.772644945455958,-0.4179055096697691,-0.8890270882416395,-0.1197320998093373,-0.025248453289199,-0.459120725208369,1.1642259636787191,-0.5722950163160762,0.9289778395202056,0.1697885069782665,3.9979299944265816,0.4049529673745289,-0.0667351696045343,-0.7541663621150652,-0.6168717756459642
TiCdO3,-0.2947787051513855,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-0.7381934585158858,-1.0401108337667109,-0.1268087324148734,1.5798989278397302,-0.3814972799673042,1.9350629584118495,1.8737131341623845,1.9419033281633704,-1.6716893856124275,-0.6585443844328546,0.6276853680745982,0.1875186870247729,-0.8294418643126588,-0.3674305556997124,2.3880659739166545,-0.0006887483335684,0.1281144315075408,1.0291769493833514,-0.9087190978387456,-0.7908292781487579,0.5356687020794559,0.026177993392504,-0.1280557547029457,0.3591888364420176,0.518839099173795,-0.9428964174674724,1.910534630705794,-0.2646791371817692,-0.4066490623318404,-0.4088301185207131,-2.2969588299803165,0.8765916934460932,-0.1397270711479531,0.7313418181857098,-0.1750952055820047,-0.5250450810030906
TiPbO3,-0.7747696211970652,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-1.0643904265341817,-1.0401108337667109,-3.122922799171307,1.5798989278397302,-0.6665936288441293,1.9350629584118495,-0.7256387552353794,1.9419033281633704,-1.6716893856124275,-0.7265164411831501,-0.8062054610369771,0.1875186870247729,-0.8234210746373056,-0.3674305556997124,2.3880659739166545,-0.6968761814902518,1.413986216380274,1.9947688057965551,-0.9087190978387456,-0.7908292781487579,1.601676069401755,0.4693851727369089,-0.1280557547029457,0.3591888364420176,0.518839099173795,-0.5331070594183961,1.910534630705794,-0.8514089684241661,-0.5756413992248486,0.8690759906527021,-2.721341864964503,-0.7205654257996832,-0.1397270711479531,-0.3827758889748202,0.68777003049842,-0.20624507592103522
TlCrO3,-1.17113995691498,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-0.4351898817093787,-1.3055580903639143,-0.5526502201268425,0.9554643366679216,-0.3042119033703401,,0.9071586928986636,2.224426203822511,-1.0196134607310323,0.041529932654102,0.7823334401406487,0.1875186870247729,0.6647127290177842,-0.3674305556997124,-0.1155119466030396,-0.0343752370346982,-0.7795597695790945,-0.8215407754086221,-0.4612349563023537,2.1669474198402576,-0.1039357183139243,-0.2226111667599313,-0.6532422373263184,0.3591888364420176,3.39240949459789,-0.192199673235119,0.7257069527487126,0.6640830071569643,-0.0418933252756448,-0.468731967388217,1.4046748133830365,-0.4758814017475364,-0.1397270711479531,-0.8420168198577216,-1.1216222801417095,-0.33705730112770993
TlIO3,0.0135778323406518,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-1.170194273303094,-1.3055580903639143,-0.8600795402965764,0.9554643366679216,0.5883941191048357,,-0.9990721113387782,2.224426203822511,-1.0196134607310323,-0.5851762173277307,-1.1221536505384089,0.1875186870247729,-1.0248301514766625,-0.3674305556997124,-0.1155119466030396,-1.084843471861164,0.3172132234005898,1.0291769493833514,-0.4612349563023537,2.1669474198402576,-0.1039357183139243,-0.5850854398297048,-0.6532422373263184,0.3591888364420176,3.39240949459789,2.503537157919631,0.7257069527487126,-1.192894750053458,-0.4350933170564061,1.5279963281952444,-0.2339293393394927,-0.7205654257996832,-0.1397270711479531,1.7608688321307913,1.911529471783584,0.3999631642579986
YVO3,-1.3205497122517675,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-0.2084332090667008,-0.6684846745306253,-0.6163172908618879,1.0500984525414852,-1.0967646768162116,0.9340821195041652,0.9649424540262568,0.8118118255268099,-0.4349936660097809,0.0651970833331742,0.6714409291891258,0.1875186870247729,0.6675393908371988,-0.3674305556997124,2.1274295628361584,-0.741791499758425,-0.8173795279577042,-0.2180458651503699,-1.001944960658827,0.0614114653396025,-0.3171371917783835,-0.3923150309698707,-0.4285421979254324,0.3591888364420176,0.1995534996822288,-0.3521459468896017,1.910534630705794,0.9726755095667604,0.0250343328998039,-0.5286338162557209,-0.7652371855472438,-0.4568026030676847,-0.1397270711479531,-0.856370747925679,-0.9428156057448158,-0.5725539934132255
YWN3,-0.7916879152189655,-1.782886785299392,-0.4581521517473363,-0.4814715471591844,0.0136641893390344,-0.671055311533847,-0.6684846745306253,-1.138444738789676,1.0500984525414852,-1.3729755710079294,0.9340821195041652,0.4071381517102108,0.8118118255268099,-0.4349936660097809,1.523566908177605,0.4599090077960591,-0.0803651515820458,2.0921769478221712,-0.3753980556516392,2.1274295628361584,0.819015810060591,1.1114281493513956,-0.4864495375665965,-1.001944960658827,0.0614114653396025,-0.3171371917783835,1.772644945455958,-0.4285421979254324,-0.8890270882416395,0.1995534996822288,-0.025248453289199,1.910534630705794,-0.1347187419616508,-0.5722950163160762,0.9289778395202056,-0.7644610117373606,-0.2048486545111272,0.4049529673745289,-0.0667351696045343,-0.7541663621150652,-0.7578966753965835
