material_id,Name,mean_A2B,X_IEII,X_Z,mean_X2X,mean_A2X,X_Rvdw,A_Rvdw,X_EA,E_coh,X_Kappa,B_Kappa,A_IEI,A_ChiA,X_IEI,B_EA,X_MV,X_ChiP,std_A2X,A_Z,A_ChiP,A_Kappa,A_MP,B_ChiP,std_B2X,B_Z,B_MP,A_CvM,A_EA,B_Rho,B_IEI,B_Hf,density,A_B,OF,A_G,TF,X_Rho,B_MV,std_A2B,B_CvM
mp-571305,RbCuCl3,4.573611367480699,23.8136,17.0,3.7875601133527415,3.715345331945946,1.75,3.03,349.0,-63.84412186999999,0.0089,400.0,4.177128,0.706,12.96763,118.4,17.39,3.16,0.3030938748176978,37.0,0.82,58.0,312.46,1.9,1.1194871733956926,29.0,1357.77,0.363,46.9,8920.0,7.72638,13.6,3.1469929267867,1.0,0.4033149171270718,1.0,0.982711392751383,3214.0,7.11,0.7133833045868783,0.385
mp-569526,RbCuCl3,4.3414741923888,23.8136,17.0,3.751879029302047,3.6012594731029948,1.75,3.03,349.0,-31.46101642,0.0089,400.0,4.177128,0.706,12.96763,118.4,17.39,3.16,0.0696711195324648,37.0,0.82,58.0,312.46,1.9,2.6073584056045668e-08,29.0,1357.77,0.363,46.9,8920.0,7.72638,13.6,3.287964171088809,1.0,0.4033149171270718,1.0,0.982711392751383,3214.0,7.11,0.0,0.385
mp-8858,RbCuF3,3.652455808756824,34.9708,9.0,3.0640718436832,2.9895992498859667,1.47,3.03,328.0,-41.80684371,0.0277,400.0,4.177128,0.706,17.4228,118.4,11.2,3.98,0.0470717660875405,37.0,0.82,58.0,312.46,1.9,0.228156390066056,29.0,1357.77,0.363,46.9,8920.0,7.72638,13.6,4.578004587341499,1.0,0.5488721804511277,1.0,1.0469299430189174,1696.0,7.11,0.0,0.385
mp-554601,RbCuF3,3.586379327289363,34.9708,9.0,2.9282663461506133,2.9282663461506133,1.47,3.03,328.0,-20.63553907,0.0277,400.0,4.177128,0.706,17.4228,118.4,11.2,3.98,0.0008116695165469,37.0,0.82,58.0,312.46,1.9,0.0011482117764036,29.0,1357.77,0.363,46.9,8920.0,7.72638,13.6,4.816803613438451,1.0,0.5488721804511277,1.0,1.0469299430189174,1696.0,7.11,0.0,0.385
mp-975364,RbCuO3,3.5039912110388625,35.1211,8.0,2.8609968434140334,2.8609968434140334,1.52,3.03,141.0,-20.66019646,0.02658,400.0,4.177128,0.706,13.61805,118.4,17.36,3.44,0.0,37.0,0.82,58.0,312.46,1.9,0.0,29.0,1357.77,0.363,46.9,8920.0,7.72638,13.6,4.939034298987756,1.0,0.3802816901408451,1.0,1.132813924962122,1429.0,7.11,0.0,0.385
mp-1219609,RbCuS3,3.816575666876288,23.33788,16.0,3.272275344773711,3.533830553253352,1.8,3.03,200.0,-17.602601080000003,0.205,400.0,4.177128,0.706,10.36001,118.4,15.53,2.58,0.3994020021777767,37.0,0.82,58.0,312.46,1.9,0.1023065190299698,29.0,1357.77,0.363,46.9,8920.0,7.72638,13.6,3.540904282067321,1.0,0.2934782608695652,1.0,1.0576891348840791,1960.0,7.11,0.0,0.385
mp-1209279,RbDyBr3,4.578252360237309,21.591,35.0,4.2277520264222455,3.93577036514863,1.85,3.03,324.6,-72.80257292999998,0.12,11.0,4.177128,0.706,11.8138,50.0,19.78,2.96,0.542170371329229,37.0,0.82,58.0,312.46,1.22,0.0017414479144778,66.0,1680.0,0.363,46.9,8551.0,5.9389,11.35,4.536769748121177,1.0,0.5459183673469388,1.0,0.8587963547084141,3120.0,19.01,0.0424269848967286,0.173
mp-1209272,RbDyI3,4.864262981997104,19.1313,53.0,4.421218235843117,3.870538368250631,1.98,3.03,295.2,-64.38024417,0.449,11.0,4.177128,0.706,10.45126,50.0,25.72,2.66,0.1637303213460566,37.0,0.82,58.0,312.46,1.22,0.003365281060645,66.0,1680.0,0.363,46.9,8551.0,5.9389,11.35,4.85266357196877,1.0,0.4863636363636363,1.0,0.8476631750003871,4940.0,19.01,0.0830570473530589,0.173
mp-1206194,RbDyI3,4.90651491905343,19.1313,53.0,4.444778240477615,3.8556371740561417,1.98,3.03,295.2,-32.13126457,0.449,11.0,4.177128,0.706,10.45126,50.0,25.72,2.66,0.1445555855844651,37.0,0.82,58.0,312.46,1.22,0.0057271834819221,66.0,1680.0,0.363,46.9,8551.0,5.9389,11.35,4.9735224743132695,1.0,0.4863636363636363,1.0,0.8476631750003871,4940.0,19.01,7.364386412590295e-16,0.173
mp-975386,RbDyO3,3.913673820352117,35.1211,8.0,3.195509303473973,3.195508303381514,1.52,3.03,141.0,-29.293686980000004,0.02658,11.0,4.177128,0.706,13.61805,50.0,17.36,3.44,0.0003458330068291,37.0,0.82,58.0,312.46,1.22,0.0004894905815903,66.0,1680.0,0.363,46.9,8551.0,5.9389,11.35,5.325019220563736,1.0,0.6422535211267606,1.0,0.9521077585444936,1429.0,19.01,0.0,0.173
mp-975361,RbErO3,3.891507312824832,35.1211,8.0,3.1777899999407744,3.1777545548199773,1.52,3.03,141.0,-29.40892803,0.02658,15.0,4.177128,0.706,13.61805,50.0,17.36,3.44,0.0009223426623972,37.0,0.82,58.0,312.46,1.24,0.001179651610908,68.0,1802.0,0.363,46.9,9066.0,6.1077,19.9,5.5010951433122806,1.0,0.6267605633802817,1.0,0.9611754514830124,1429.0,18.46,0.0,0.168
mp-1206801,RbEuCl3,4.898087730987437,23.8136,17.0,3.999271885435286,3.999271885435286,1.75,3.03,349.0,-27.28049966,0.0089,14.0,4.177128,0.706,12.96763,50.0,17.39,3.16,0.0,37.0,0.82,58.0,312.46,1.2,0.0,63.0,1099.0,0.363,46.9,5244.0,5.67038,9.21,3.155408305039219,1.0,0.5867403314917127,1.0,0.8691110506923792,3214.0,28.97,0.0,0.182
mp-1206560,RbFeCl3,4.288834445574025,23.8136,17.0,3.555408227948705,3.5912996822383114,1.75,3.03,349.0,-39.01189821999999,0.0089,80.0,4.177128,0.706,12.96763,15.7,17.39,3.16,0.0949435301242368,37.0,0.82,58.0,312.46,1.83,9.57960827405316e-08,26.0,1811.0,0.363,46.9,7874.0,7.9024,13.81,3.3198085843057865,1.0,0.3370165745856353,1.0,1.0314408833010384,3214.0,7.09,3.8459253727671276e-16,0.449
mp-1206518,RbFeCl3,4.320585852503874,23.8136,17.0,3.5277435761741174,3.5277435761741174,1.75,3.03,349.0,-19.64093297,0.0089,80.0,4.177128,0.706,12.96763,15.7,17.39,3.16,0.0,37.0,0.82,58.0,312.46,1.83,0.0,26.0,1811.0,0.363,46.9,7874.0,7.9024,13.81,3.3119947166519093,1.0,0.3370165745856353,1.0,1.0314408833010384,3214.0,7.09,0.0,0.449
mp-554465,RbFeF3,3.655229481337393,34.9708,9.0,2.9844823740182065,2.9844823740182065,1.47,3.03,328.0,-22.754590420000003,0.0277,80.0,4.177128,0.706,17.4228,15.7,11.2,3.98,0.0,37.0,0.82,58.0,312.46,1.83,0.0,26.0,1811.0,0.363,46.9,7874.0,7.9024,13.81,4.379628815419205,1.0,0.4586466165413533,1.0,1.1116884961953453,1696.0,7.09,0.0,0.449
mp-975322,RbFeO3,3.5034527356142187,35.1211,8.0,2.8605571800708978,2.8605571800708978,1.52,3.03,141.0,-24.511106260000005,0.02658,80.0,4.177128,0.706,13.61805,15.7,17.36,3.44,0.0,37.0,0.82,58.0,312.46,1.83,0.0,26.0,1811.0,0.363,46.9,7874.0,7.9024,13.81,4.748189611074158,1.0,0.4119718309859155,1.0,1.1073891735290569,1429.0,7.09,0.0,0.449
mp-975308,RbGdO3,3.8729193390132544,35.1211,8.0,3.1622253985131907,3.1622253985131907,1.52,3.03,141.0,-38.85023261,0.02658,11.0,4.177128,0.706,13.61805,50.0,17.36,3.44,0.0,37.0,0.82,58.0,312.46,1.2,0.0,64.0,1585.0,0.363,46.9,7901.0,6.1498,9.67,5.397491475211577,1.0,0.7795774647887325,1.0,0.8786368393058008,1429.0,19.9,0.0,0.235
mp-1120721,RbGeBr3,4.756759500323164,21.591,35.0,4.156764704765292,3.742766617182917,1.85,3.03,324.6,-31.46026839,0.12,60.0,4.177128,0.706,11.8138,119.0,19.78,2.96,0.1821196470713206,37.0,0.82,58.0,312.46,2.01,1.000011408154014,32.0,1211.4,0.363,46.9,5323.0,7.89943,36.94,3.302528788304415,1.0,0.3724489795918367,1.0,0.9673431058611504,3120.0,13.63,0.2882713540035191,0.32
mp-28558,RbGeBr3,4.643370767100497,21.591,35.0,4.228816436576882,3.7090810700724015,1.85,3.03,324.6,-63.53505866,0.12,60.0,4.177128,0.706,11.8138,119.0,19.78,2.96,0.0923572988706056,37.0,0.82,58.0,312.46,2.01,0.3721195965106955,32.0,1211.4,0.363,46.9,5323.0,7.89943,36.94,3.557395402810799,1.0,0.3724489795918367,1.0,0.9673431058611504,3120.0,13.63,0.1076428308687923,0.32
mp-1120729,RbGeCl3,4.45138494850081,23.8136,17.0,4.077159662236186,3.716033198643656,1.75,3.03,349.0,-70.43032815000001,0.0089,60.0,4.177128,0.706,12.96763,119.0,17.39,3.16,0.4522251850470802,37.0,0.82,58.0,312.46,2.01,0.4094418817989282,32.0,1211.4,0.363,46.9,5323.0,7.89943,36.94,2.691362701748287,1.0,0.4033149171270718,1.0,0.982711392751383,3214.0,13.63,0.0974062660063765,0.32
mp-27369,RbGeCl3,4.514639141666216,23.8136,17.0,3.920452861715576,3.551657255282404,1.75,3.03,349.0,-35.05371926,0.0089,60.0,4.177128,0.706,12.96763,119.0,17.39,3.16,0.1580678113129004,37.0,0.82,58.0,312.46,2.01,0.96447014077166,32.0,1211.4,0.363,46.9,5323.0,7.89943,36.94,2.589097247501462,1.0,0.4033149171270718,1.0,0.982711392751383,3214.0,13.63,0.2442184056855334,0.32
mp-571458,RbGeI3,5.158299240390332,19.1313,53.0,4.2117336931807925,4.2117336931807925,1.98,3.03,295.2,-13.64072679,0.449,60.0,4.177128,0.706,10.45126,119.0,25.72,2.66,0.0,37.0,0.82,58.0,312.46,2.01,0.0,32.0,1211.4,0.363,46.9,5323.0,7.89943,36.94,4.234148423082441,1.0,0.3318181818181818,1.0,0.946026819880978,4940.0,13.63,0.0,0.32
mp-567855,RbGeI3,5.0653491379722535,19.1313,53.0,4.276276945249947,3.918627855966679,1.98,3.03,295.2,-56.31852346,0.449,60.0,4.177128,0.706,10.45126,119.0,25.72,2.66,0.1656707375570598,37.0,0.82,58.0,312.46,2.01,0.1786565722446,32.0,1211.4,0.363,46.9,5323.0,7.89943,36.94,4.346850958874831,1.0,0.3318181818181818,1.0,0.946026819880978,4940.0,13.63,0.160823449333087,0.32
mp-1186885,RbGeO3,3.419599351967126,35.1211,8.0,2.792091179023826,2.792091179023826,1.52,3.03,141.0,-25.29446329,0.02658,60.0,4.177128,0.706,13.61805,119.0,17.36,3.44,0.0,37.0,0.82,58.0,312.46,2.01,0.0,32.0,1211.4,0.363,46.9,5323.0,7.89943,36.94,5.559085367292388,1.0,0.3732394366197183,1.0,1.1386232271414147,1429.0,13.63,0.0,0.32
mp-975296,RbHoO3,3.89515216327262,35.1211,8.0,3.1803784235053296,3.1803784235053296,1.52,3.03,141.0,-29.33660355,0.02658,16.0,4.177128,0.706,13.61805,50.0,17.36,3.44,0.0,37.0,0.82,58.0,312.46,1.23,0.0,67.0,1734.0,0.363,46.9,8795.0,6.0215,11.76,5.445793528884291,1.0,0.7887323943661972,1.0,0.8741398791046294,1429.0,18.74,0.0,0.165
mp-998800,RbInBr3,4.752860993161852,21.591,35.0,4.091849576660396,3.669015880115397,1.85,3.03,324.6,-28.5427749,0.12,82.0,4.177128,0.706,11.8138,28.9,19.78,2.96,0.1116157246727696,37.0,0.82,58.0,312.46,1.78,0.0151544375502743,49.0,429.75,0.363,46.9,7310.0,5.78636,3.291,3.906322742702419,1.0,0.4693877551020408,1.0,0.903525331516144,3120.0,15.76,0.1092841752478408,0.233
mp-998194,RbInBr3,4.886080912764446,21.591,35.0,4.027562437016674,3.9975684821965545,1.85,3.03,324.6,-14.032728939999998,0.12,82.0,4.177128,0.706,11.8138,28.9,19.78,2.96,0.011178724729626,37.0,0.82,58.0,312.46,1.78,0.0034986012807625,49.0,429.75,0.363,46.9,7310.0,5.78636,3.291,3.873514477904646,1.0,0.4693877551020408,1.0,0.903525331516144,3120.0,15.76,0.0,0.233
mp-1110737,RbInBr3,5.027663137896617,21.591,35.0,3.8679776917517104,4.108491887534081,1.85,3.03,324.6,-28.65580075,0.12,82.0,4.177128,0.706,11.8138,28.9,19.78,2.96,1.0057969072414761e-07,37.0,0.82,58.0,312.46,1.78,0.1676495417589458,49.0,429.75,0.363,46.9,7310.0,5.78636,3.291,3.734160014745688,1.0,0.4693877551020408,1.0,0.903525331516144,3120.0,15.76,6.280369834735102e-16,0.233
mp-998753,RbInCl3,4.552599051452422,23.8136,17.0,4.082668163747893,3.5372660560102016,1.75,3.03,349.0,-31.80063876,0.0089,82.0,4.177128,0.706,12.96763,28.9,17.39,3.16,0.0912632910085984,37.0,0.82,58.0,312.46,1.78,0.0142529417887995,49.0,429.75,0.363,46.9,7310.0,5.78636,3.291,3.157394743708302,1.0,0.5082872928176796,1.0,0.9143175595562318,3214.0,15.76,0.0855436851895512,0.233
mp-998195,RbInCl3,4.674783451599221,23.8136,17.0,3.8343979371810737,3.8016069002583657,1.75,3.03,349.0,-15.66781339,0.0089,82.0,4.177128,0.706,12.96763,28.9,17.39,3.16,0.0121101600176728,37.0,0.82,58.0,312.46,1.78,0.001516923331205,49.0,429.75,0.363,46.9,7310.0,5.78636,3.291,3.1411941894747235,1.0,0.5082872928176796,1.0,0.9143175595562318,3214.0,15.76,0.0,0.233
mp-1114001,RbInCl3,4.80279026780426,23.8136,17.0,3.621032358657192,3.927211872228366,1.75,3.03,349.0,-32.13739085,0.0089,82.0,4.177128,0.706,12.96763,28.9,17.39,3.16,8.815689686540417e-08,37.0,0.82,58.0,312.46,1.78,0.212435831819324,49.0,429.75,0.363,46.9,7310.0,5.78636,3.291,2.9853529082955297,1.0,0.5082872928176796,1.0,0.9143175595562318,3214.0,15.76,3.8459253727671276e-16,0.233
mp-998204,RbInCl3,4.686505162206492,23.8136,17.0,3.851629839293177,3.822424423280125,1.75,3.03,349.0,-15.66949674,0.0089,82.0,4.177128,0.706,12.96763,28.9,17.39,3.16,0.023665617077924,37.0,0.82,58.0,312.46,1.78,0.0002168153865462,49.0,429.75,0.363,46.9,7310.0,5.78636,3.291,3.1411431211440184,1.0,0.5082872928176796,1.0,0.9143175595562318,3214.0,15.76,0.0,0.233
mp-1110662,RbInF3,4.079644862677074,34.9708,9.0,3.24282899791755,3.339492535135117,1.47,3.03,328.0,-43.07435832,0.0277,82.0,4.177128,0.706,17.4228,28.9,11.2,3.98,3.40809365672396e-08,37.0,0.82,58.0,312.46,1.78,0.2377853524931864,49.0,429.75,0.363,46.9,7310.0,5.78636,3.291,4.086783423557034,1.0,0.6917293233082706,1.0,0.9585225256084308,1696.0,15.76,3.8459253727671276e-16,0.233
mp-1147705,RbInH3,3.831897234767502,1000.0,1.0,3.0512733135747223,3.136444710246248,1.1,3.03,72.8,-26.95404596,0.1805,82.0,4.177128,0.706,13.598443,28.9,11.42,2.2,0.0,37.0,0.82,58.0,312.46,1.78,0.2198358673020681,49.0,429.75,0.363,46.9,7310.0,5.78636,3.291,3.897241878638766,1.0,0.4423076923076923,1.0,0.89566858950296,89.9,15.76,0.0,0.233
mp-1114161,RbInI3,5.377205480650769,19.1313,53.0,4.224081137870389,4.392046275080407,1.98,3.03,295.2,-24.921475590000004,0.449,82.0,4.177128,0.706,10.45126,28.9,25.72,2.66,1.239047486828246e-07,37.0,0.82,58.0,312.46,1.78,0.1176547781410581,49.0,429.75,0.363,46.9,7310.0,5.78636,3.291,4.030385317760411,1.0,0.4181818181818181,1.0,0.8884162122600212,4940.0,15.76,0.0,0.233
mp-975299,RbInO3,3.771406373816314,35.1211,8.0,3.079340409510054,3.079340409510054,1.52,3.03,141.0,-22.278712700000003,0.02658,82.0,4.177128,0.706,13.61805,28.9,17.36,3.44,0.0,37.0,0.82,58.0,312.46,1.78,0.0,49.0,429.75,0.363,46.9,7310.0,5.78636,3.291,4.992029328225813,1.0,0.647887323943662,1.0,0.9488526892845124,1429.0,15.76,0.0,0.233
mp-1179783,RbIO3,3.5483911863166138,35.1211,8.0,1.613498037165556,3.2103451748942886,1.52,3.03,141.0,-18.687157490000004,0.02658,0.449,4.177128,0.706,13.61805,295.2,17.36,3.44,0.3011169691999533,37.0,0.82,58.0,312.46,2.66,0.1149014112023889,53.0,386.85,0.363,46.9,4940.0,10.45126,7.76,2.35555022499746,1.0,0.6690140845070423,1.0,0.9368418957492654,1429.0,25.72,0.0,0.214
mp-27193,RbIO3,3.952820759631442,35.1211,8.0,2.8220642042572264,3.116309245367831,1.52,3.03,141.0,-21.628122890000004,0.02658,0.449,4.177128,0.706,13.61805,295.2,17.36,3.44,5.424105843481803e-10,37.0,0.82,58.0,312.46,2.66,6.019569889201953e-10,53.0,386.85,0.363,46.9,4940.0,10.45126,7.76,4.364069964673501,1.0,0.6690140845070423,1.0,0.9368418957492654,1429.0,25.72,0.0,0.214
mp-975284,RbIrO3,3.472071690230053,35.1211,8.0,2.834934663808789,2.834934663808789,1.52,3.03,141.0,-27.78680842,0.02658,150.0,4.177128,0.706,13.61805,151.0,17.36,3.44,0.0,37.0,0.82,58.0,312.46,2.2,0.0,77.0,2739.0,0.363,46.9,22650.0,8.96702,41.12,8.392088035616728,1.0,0.4014084507042253,1.0,1.1157363281033963,1429.0,8.52,0.0,0.131
mp-975291,RbLiO3,3.619452128326589,35.1211,8.0,2.955270287610241,2.955270287610241,1.52,3.03,141.0,-18.654584640000003,0.02658,85.0,4.177128,0.706,13.61805,59.6,17.36,3.44,0.0,37.0,0.82,58.0,312.46,0.98,0.0,3.0,453.69,0.363,46.9,535.0,5.391719,3.0,3.193733223148089,1.0,0.647887323943662,1.0,0.9488526892845124,1429.0,13.02,0.0,3.582
mp-662499,RbMgCl3,4.421295047706406,23.8136,17.0,3.572672979027049,3.624483257253604,1.75,3.03,349.0,-105.68443127,0.0089,160.0,4.177128,0.706,12.96763,0.0,17.39,3.16,0.0376334588306036,37.0,0.82,58.0,312.46,1.31,0.0117090513800923,12.0,923.0,0.363,46.9,1738.0,7.646235,8.48,2.708582101732364,1.0,0.4917127071823204,1.0,0.924476643551301,3214.0,14.0,0.0438674780140598,1.023
mp-27208,RbMgCl3,4.421812363776754,23.8136,17.0,3.580521870596482,3.658159069448584,1.75,3.03,349.0,-70.4113853,0.0089,160.0,4.177128,0.706,12.96763,0.0,17.39,3.16,0.0472225712012465,37.0,0.82,58.0,312.46,1.31,0.002382263380245,12.0,923.0,0.363,46.9,1738.0,7.646235,8.48,2.6594278640228426,1.0,0.4917127071823204,1.0,0.924476643551301,3214.0,14.0,0.0230166093091131,1.023
mp-559523,RbMgF3,4.240169309764753,34.9708,9.0,3.46461416892413,3.5385258697102717,1.47,3.03,328.0,-129.48242432,0.0277,160.0,4.177128,0.706,17.4228,0.0,11.2,3.98,0.8989949852533592,37.0,0.82,58.0,312.46,1.31,0.997220202409894,12.0,923.0,0.363,46.9,1738.0,7.646235,8.48,2.801007222089782,1.0,0.6691729323308271,1.0,0.9714755327112474,1696.0,14.0,0.4110440187517665,1.023
mp-8402,RbMgF3,3.5751509961140404,34.9708,9.0,2.919098564627468,2.919098564627468,1.47,3.03,328.0,-24.09280718,0.0277,160.0,4.177128,0.706,17.4228,0.0,11.2,3.98,0.0,37.0,0.82,58.0,312.46,1.31,0.0,12.0,923.0,0.363,46.9,1738.0,7.646235,8.48,3.9361403109596185,1.0,0.6691729323308271,1.0,0.9714755327112474,1696.0,14.0,0.0,1.023
mp-541813,RbMgF3,3.8525412879730663,34.9708,9.0,3.317121522761629,2.991880584691062,1.47,3.03,328.0,-146.46964945000002,0.0277,160.0,4.177128,0.706,17.4228,0.0,11.2,3.98,0.0596180218474203,37.0,0.82,58.0,312.46,1.31,1.2162976106487184,12.0,923.0,0.363,46.9,1738.0,7.646235,8.48,3.779592701455238,1.0,0.6691729323308271,1.0,0.9714755327112474,1696.0,14.0,0.5033931827167583,1.023
mp-23738,RbMgH3,3.8414600157448016,1000.0,1.0,3.3001356980775345,2.988696427861281,1.1,3.03,72.8,-83.06695787999999,0.1805,160.0,4.177128,0.706,13.598443,0.0,11.42,2.2,0.0320313498080948,37.0,0.82,58.0,312.46,1.31,1.215983776245248,12.0,923.0,0.363,46.9,1738.0,7.646235,8.48,2.568646404084646,1.0,0.4278846153846153,1.0,0.9047157469726868,89.9,14.0,0.5075411592437196,1.023
mp-1186884,RbMgO3,3.632746232545217,35.1211,8.0,2.9661248782512475,2.9661248782512475,1.52,3.03,141.0,-21.90630247,0.02658,160.0,4.177128,0.706,13.61805,0.0,17.36,3.44,0.0,37.0,0.82,58.0,312.46,1.31,0.0,12.0,923.0,0.363,46.9,1738.0,7.646235,8.48,3.5494444350156487,1.0,0.6267605633802817,1.0,0.9611754514830124,1429.0,14.0,0.0,1.023
mp-29763,RbMnBr3,4.706753727254752,21.591,35.0,3.812884024956821,3.904745608462023,1.85,3.03,324.6,-41.00971808999999,0.12,7.8,4.177128,0.706,11.8138,0.0,19.78,2.96,0.08326906946381,37.0,0.82,58.0,312.46,1.55,5.760526700157152e-10,25.0,1519.0,0.363,46.9,7470.0,7.43402,12.91,3.806586502445559,1.0,0.3418367346938776,1.0,0.989411769873192,3120.0,7.35,3.8459253727671276e-16,0.479
mp-568231,RbMnBr3,4.708883616118451,21.591,35.0,3.864773286656008,3.783733019595199,1.85,3.03,324.6,-125.4858085,0.12,7.8,4.177128,0.706,11.8138,0.0,19.78,2.96,0.0623736838192884,37.0,0.82,58.0,312.46,1.55,0.0097619178125495,25.0,1519.0,0.363,46.9,7470.0,7.43402,12.91,3.8038817563009855,1.0,0.3418367346938776,1.0,0.989411769873192,3120.0,7.35,0.1281095275855613,0.479
mp-569309,RbMnCl3,4.440703836149546,23.8136,17.0,3.6020694624486094,3.653710472620874,1.75,3.03,349.0,-136.56449694000003,0.0089,7.8,4.177128,0.706,12.96763,0.0,17.39,3.16,0.0352504915438822,37.0,0.82,58.0,312.46,1.55,0.0033394682909534,25.0,1519.0,0.363,46.9,7470.0,7.43402,12.91,3.01852317879926,1.0,0.3701657458563536,1.0,1.006486668382465,3214.0,7.35,0.0367349679536689,0.479
mp-558749,RbMnF3,3.73303335949796,34.9708,9.0,3.048008974519227,3.048008974519227,1.47,3.03,328.0,-26.693401580000003,0.0277,7.8,4.177128,0.706,17.4228,0.0,11.2,3.98,0.0,37.0,0.82,58.0,312.46,1.55,0.0,25.0,1519.0,0.363,46.9,7470.0,7.43402,12.91,4.092652285795106,1.0,0.5037593984962406,1.0,1.0783378413094848,1696.0,7.35,0.0,0.479
mp-975346,RbMnO3,3.4980146108628705,35.1211,8.0,2.856158025424272,2.856110740401185,1.52,3.03,141.0,-26.856892590000005,0.02658,7.8,4.177128,0.706,13.61805,0.0,17.36,3.44,0.0004118898313919,37.0,0.82,58.0,312.46,1.55,0.0005678739053204,25.0,1519.0,0.363,46.9,7470.0,7.43402,12.91,4.74714485666092,1.0,0.2323943661971831,1.0,1.2687515959575766,1429.0,7.35,0.0,0.479
mp-975292,RbMoO3,3.4928287288256024,35.1211,8.0,2.85188271485224,2.85188271485224,1.52,3.03,141.0,-30.34044808,0.02658,139.0,4.177128,0.706,13.61805,71.9,17.36,3.44,0.0,37.0,0.82,58.0,312.46,2.16,0.0,42.0,2896.0,0.363,46.9,10280.0,7.09243,37.48,5.806457983815186,1.0,0.4295774647887324,1.0,1.093751375825497,1429.0,9.38,0.0,0.251
mp-975274,RbNaO3,3.9211180903709857,35.1211,8.0,3.201579514201764,3.201579514201764,1.52,3.03,141.0,-17.10540332,0.02658,140.0,4.177128,0.706,13.61805,52.8,17.36,3.44,0.0,37.0,0.82,58.0,312.46,0.93,0.0,11.0,370.87,0.363,46.9,968.0,5.139076,2.6,2.7989994239026386,1.0,0.9788732394366196,1.0,0.7901477910767826,1429.0,23.78,0.0,1.228
mp-1075911,RbNbO3,3.549713110685124,35.1211,8.0,2.898328618148726,2.898328618148726,1.52,3.03,141.0,-36.49845575,0.02658,54.0,4.177128,0.706,13.61805,86.1,17.36,3.44,0.0,37.0,0.82,58.0,312.46,1.6,0.0,41.0,2750.0,0.363,46.9,8570.0,6.75885,30.0,5.458642668396368,1.0,0.4507042253521127,1.0,1.0778229577309508,1429.0,10.83,0.0,0.265
mp-3283,RbNbO3,4.016534273503261,35.1211,8.0,3.547507466215671,3.726370701981783,1.52,3.03,141.0,-151.09233423,0.02658,54.0,4.177128,0.706,13.61805,86.1,17.36,3.44,0.8001240550214557,37.0,0.82,58.0,312.46,1.6,1.1009455529216474,41.0,2750.0,0.363,46.9,8570.0,6.75885,30.0,4.088579216219346,1.0,0.4507042253521127,1.0,1.0778229577309508,1429.0,10.83,0.2572140041768492,0.265
mp-756063,RbNbO3,4.092438769535505,35.1211,8.0,3.4075000713046206,3.541120716606413,1.52,3.03,141.0,-150.60566518000002,0.02658,54.0,4.177128,0.706,13.61805,86.1,17.36,3.44,0.7198012232442376,37.0,0.82,58.0,312.46,1.6,1.1011459419412404,41.0,2750.0,0.363,46.9,8570.0,6.75885,30.0,4.28290879158785,1.0,0.4507042253521127,1.0,1.0778229577309508,1429.0,10.83,0.5824381143931564,0.265
mp-27409,RbNiBr3,4.574512316460554,21.591,35.0,3.618123566657789,3.8005720876689577,1.85,3.03,324.6,-32.00393173,0.12,91.0,4.177128,0.706,11.8138,112.0,19.78,2.96,0.0774955832415145,37.0,0.82,58.0,312.46,1.91,8.279733422123769e-11,28.0,1728.0,0.363,46.9,8908.0,7.6398,17.48,4.231861610867769,1.0,0.3520408163265306,1.0,0.9819445112326396,3120.0,6.59,4.440892098500626e-16,0.444
mp-23486,RbNiCl3,4.336403555091988,23.8136,17.0,3.68556861506694,3.6080676797899,1.75,3.03,349.0,-35.61514224,0.0089,91.0,4.177128,0.706,12.96763,112.0,17.39,3.16,0.0771190724655572,37.0,0.82,58.0,312.46,1.91,2.2815201571868085e-08,28.0,1728.0,0.363,46.9,8908.0,7.6398,17.48,3.246404187021918,1.0,0.3812154696132596,1.0,0.9984347750354052,3214.0,6.59,0.0,0.444
mp-556488,RbNiF3,3.858590666899145,34.9708,9.0,3.3331053931135517,2.992597162849726,1.47,3.03,328.0,-127.90689035,0.0277,91.0,4.177128,0.706,17.4228,112.0,11.2,3.98,0.0300664668642877,37.0,0.82,58.0,312.46,1.91,1.2199369390608936,28.0,1728.0,0.363,46.9,8908.0,7.6398,17.48,4.531991661936878,1.0,0.5187969924812029,1.0,1.067661229019292,1696.0,6.59,0.5163603050454737,0.444
mp-975373,RbNiO3,3.509045013047741,35.1211,8.0,2.8651397913470267,2.865137514426632,1.52,3.03,141.0,-19.47451888,0.02658,91.0,4.177128,0.706,13.61805,112.0,17.36,3.44,0.0006735697419816,37.0,0.82,58.0,312.46,1.91,0.0009577022602766,28.0,1728.0,0.363,46.9,8908.0,7.6398,17.48,4.796523353226057,1.0,0.3380281690140845,1.0,1.1685869962767153,1429.0,6.59,0.0,0.444
mp-975288,RbNpO3,3.751090035100937,35.1211,8.0,3.0627770715082265,3.062777132747595,1.52,3.03,141.0,-36.02655949,0.02658,6.0,4.177128,0.706,13.61805,45.85,17.36,3.44,5.557065638937462e-06,37.0,0.82,58.0,312.46,1.36,5.635358960787038e-06,93.0,910.0,0.363,46.9,20450.0,6.2657,3.2,7.569994082260385,1.0,0.5281690140845071,1.0,1.0231867709335296,1429.0,11.59,0.0,0.12
