Name,mean_A2B,X_IEII,X_Z,mean_X2X,mean_A2X,X_Rvdw,A_Rvdw,X_EA,E_coh,X_Kappa,B_Kappa,A_IEI,A_ChiA,X_IEI,B_EA,X_MV,X_ChiP,std_A2X,A_Z,A_ChiP,A_Kappa,A_MP,B_ChiP,std_B2X,B_Z,B_MP,A_CvM,A_EA,B_Rho,B_IEI,B_Hf,density,A_B,OF,A_G,TF,X_Rho,B_MV,std_A2B,B_CvM,Coeff_C
RbWO3,-0.7006689143256608,0.5713558484042306,-0.3622040571405643,-1.1837803695377214,-0.942688381374249,-0.1589360970487678,0.5879656733628059,-0.4490500668675767,-0.6787741980670546,-0.3674305556997124,0.819015810060591,-0.7194639312870906,-0.6597873701411492,-0.1397270711479531,-0.025248453289199,0.3591888364420176,0.2842908198026446,-0.9990721113509434,-0.038852151541381,-0.6008025527688909,-0.2374928855341578,-0.6010665676399018,0.9289778395202056,-1.1221536505463567,1.1114281493513956,2.0921769478221712,-0.3421191058481685,0.5374988771323002,1.772644945455958,-0.0667351696045343,1.523566908177605,1.6513532661011956,-0.459120725208369,-0.2985118531848034,-0.4390176993009034,0.9141980606708016,,-0.7541663621150652,-0.7205654257996832,-0.5722950163160762,0.7471715647819827
ReTlO3,-0.7295440615998436,0.5713558484042306,-0.3622040571405643,-1.2131346160125127,-2.928899013862733,-0.1589360970487678,-0.9516284149009756,-0.4490500668675767,-0.4660535829277856,-0.3674305556997124,-0.5733590562527757,2.451942079447168,,-0.1397270711479531,-0.718738136141482,0.3591888364420176,0.2842908198026446,-0.9990721113509434,1.866156569197307,3.2132562686295008,-0.4239446111743211,5.17430591772083,-0.5486010992115551,-1.1221536505463567,1.3761664580016642,-0.8456669031560987,-0.642605549070655,-1.2838166371915976,0.5534132996758109,-1.3070473567664591,-0.7564317196414974,3.428760140344071,1.910534630705794,-0.4594438292536705,1.4766958976484934,1.0226168503130166,,0.517165497128906,-0.7205654257996832,-0.5773145906792347,0.4318659968425381
ScBO3,-0.749490677234147,0.5713558484042306,-0.3622040571405643,-1.0844254453482185,-0.2851756381686361,-0.1589360970487678,-0.9693248986741227,-0.4490500668675767,-1.0222050616482603,-0.3674305556997124,-0.786706818026598,1.348634888141012,1.2035769607485416,-0.1397270711479531,-0.6311763074985169,0.3591888364420176,0.2842908198026446,1.3579119898602885,-0.8409610865892497,1.3062268579303056,-1.0205901332228433,2.1549615780911404,0.2900247849334983,0.4127612619206986,-1.4981351787726809,0.823948011511475,-0.069553969296798,-1.0814482467111644,-0.9936928021992676,0.2398328049138166,1.4236915323119206,-0.9469228891590852,1.910534630705794,-1.7066666437873916,0.1995534996822288,-0.3964300547481222,,-1.58750389049692,1.2336048632747685,0.9235381439052032,0.8219395372789869
SrWN3,0.7841463524819277,-0.4814715471591844,-0.4581521517473363,0.2613733788492061,0.1128988406770403,0.0136641893390344,-0.367644450387127,-1.782886785299392,-1.0114975746415185,-0.3753980556516392,0.819015810060591,0.5969465283746798,0.3296436898560627,0.4049529673745289,-0.025248453289199,-0.8890270882416395,-0.6392935694039202,0.4871969335823584,0.0112796568991107,-0.1417028798227881,-0.6663318545065332,0.7526642677707251,0.9289778395202056,1.303093689344991,1.1114281493513956,2.0921769478221712,-0.4179055096697691,-1.8161579310387368,1.772644945455958,-0.0667351696045343,1.523566908177605,0.8198552093716119,-0.459120725208369,-0.5608530196532306,-0.1197320998093373,0.1697885069782665,,-0.7541663621150652,3.9979299944265816,-0.5722950163160762,0.45928787753392253
TiCdO3,-0.2947787051513855,0.5713558484042306,-0.3622040571405643,-0.7381934585158858,-0.1268087324148734,-0.1589360970487678,-1.0401108337667109,-0.4490500668675767,-0.3814972799673042,-0.3674305556997124,-0.0006887483335684,1.5798989278397302,1.9350629584118495,-0.1397270711479531,-0.9428964174674724,0.3591888364420176,0.2842908198026446,1.8737131341623845,-0.7908292781487579,1.9419033281633704,-0.9087190978387456,2.3880659739166545,-0.4088301185207131,0.6276853680745982,0.1281144315075408,-0.8294418643126588,-0.1280557547029457,-1.6716893856124275,0.026177993392504,0.7313418181857098,-0.6585443844328546,0.2561540871563436,1.910534630705794,1.0291769493833514,0.518839099173795,-2.2969588299803165,,-0.1750952055820047,0.8765916934460932,-0.4066490623318404,0.606492251836203
TiPbO3,-0.7747696211970652,0.5713558484042306,-0.3622040571405643,-1.0643904265341817,-3.122922799171307,-0.1589360970487678,-1.0401108337667109,-0.4490500668675767,-0.6665936288441293,-0.3674305556997124,-0.6968761814902518,1.5798989278397302,1.9350629584118495,-0.1397270711479531,-0.5331070594183961,0.3591888364420176,0.2842908198026446,-0.7256387552353794,-0.7908292781487579,1.9419033281633704,-0.9087190978387456,2.3880659739166545,0.8690759906527021,-0.8062054610369771,1.413986216380274,-0.8234210746373056,-0.1280557547029457,-1.6716893856124275,0.4693851727369089,-0.3827758889748202,-0.7265164411831501,1.1584084066725857,1.910534630705794,1.9947688057965551,0.518839099173795,-2.721341864964503,,0.68777003049842,-0.7205654257996832,-0.5756413992248486,0.32578347182016065
TlCrO3,-1.17113995691498,0.5713558484042306,-0.3622040571405643,-0.4351898817093787,-0.5526502201268425,-0.1589360970487678,-1.3055580903639143,-0.4490500668675767,-0.3042119033703401,-0.3674305556997124,-0.0343752370346982,0.9554643366679216,,-0.1397270711479531,-0.192199673235119,0.3591888364420176,0.2842908198026446,0.9071586928986636,2.1669474198402576,2.224426203822511,-0.4612349563023537,-0.1155119466030396,-0.468731967388217,0.7823334401406487,-0.7795597695790945,0.6647127290177842,-0.6532422373263184,-1.0196134607310323,-0.2226111667599313,-0.8420168198577216,0.041529932654102,1.9593880318343069,0.7257069527487126,-0.8215407754086221,3.39240949459789,1.4046748133830365,,-1.1216222801417095,-0.4758814017475364,-0.0418933252756448,0.5780806140646669
TlIO3,0.0135778323406518,0.5713558484042306,-0.3622040571405643,-1.170194273303094,-0.8600795402965764,-0.1589360970487678,-1.3055580903639143,-0.4490500668675767,0.5883941191048357,-0.3674305556997124,-1.084843471861164,0.9554643366679216,,-0.1397270711479531,2.503537157919631,0.3591888364420176,0.2842908198026446,-0.9990721113387782,2.1669474198402576,2.224426203822511,-0.4612349563023537,-0.1155119466030396,1.5279963281952444,-1.1221536505384089,0.3172132234005898,-1.0248301514766625,-0.6532422373263184,-1.0196134607310323,-0.5850854398297048,1.7608688321307913,-0.5851762173277307,0.7212775820736531,0.7257069527487126,1.0291769493833514,3.39240949459789,-0.2339293393394927,,1.911529471783584,-0.7205654257996832,-0.4350933170564061,-0.8129298867952613
YVO3,-1.3205497122517675,0.5713558484042306,-0.3622040571405643,-0.2084332090667008,-0.6163172908618879,-0.1589360970487678,-0.6684846745306253,-0.4490500668675767,-1.0967646768162116,-0.3674305556997124,-0.741791499758425,1.0500984525414852,0.9340821195041652,-0.1397270711479531,-0.3521459468896017,0.3591888364420176,0.2842908198026446,0.9649424540262568,0.0614114653396025,0.8118118255268099,-1.001944960658827,2.1274295628361584,-0.5286338162557209,0.6714409291891258,-0.8173795279577042,0.6675393908371988,-0.4285421979254324,-0.4349936660097809,-0.3923150309698707,-0.856370747925679,0.0651970833331742,0.1891970215524842,1.910534630705794,-0.2180458651503699,0.1995534996822288,-0.7652371855472438,,-0.9428156057448158,-0.4568026030676847,0.0250343328998039,0.822475461690455
YWN3,-0.7916879152189655,-0.4814715471591844,-0.4581521517473363,-0.671055311533847,-1.138444738789676,0.0136641893390344,-0.6684846745306253,-1.782886785299392,-1.3729755710079294,-0.3753980556516392,0.819015810060591,1.0500984525414852,0.9340821195041652,0.4049529673745289,-0.025248453289199,-0.8890270882416395,-0.6392935694039202,0.4071381517102108,0.0614114653396025,0.8118118255268099,-1.001944960658827,2.1274295628361584,0.9289778395202056,0.4599090077960591,1.1114281493513956,2.0921769478221712,-0.4285421979254324,-0.4349936660097809,1.772644945455958,-0.0667351696045343,1.523566908177605,1.4745999862307018,1.910534630705794,-0.4864495375665965,0.1995534996822288,-0.7644610117373606,,-0.7541663621150652,-0.2048486545111272,-0.5722950163160762,0.5702979856450832
